,group,id,max_depth,n_estimators,Accuracy,Cross,test_train
42,2,100,2000,30,0.9906268306971294,"(0.984762763045425, 0.8680638870752068, 0.9845795132940731, 0.984762763045425)",0.1-0.9
43,2,100,2000,40,0.9912126537785588,"(0.9861300141444154, 0.8690340387884655, 0.9859287712589166, 0.9861300141444154)",0.1-0.9
44,2,100,2000,50,0.9953134153485648,"(0.9867813526063713, 0.8695427448724672, 0.9865925395528394, 0.9867813526063713)",0.1-0.9
45,2,100,2000,60,0.9935559461042766,"(0.9871068734397049, 0.8698675026801304, 0.986913996934406, 0.9871068734397049)",0.1-0.9
46,2,100,2000,70,0.9935559461042766,"(0.9878231676706827, 0.8704555809488269, 0.9876201445927307, 0.9878231676706827)",0.1-0.9
47,2,100,2000,80,0.9935559461042766,"(0.9878883142366766, 0.8704579848773925, 0.9876883948362192, 0.9878883142366766)",0.1-0.9
48,2,100,2000,90,0.9935559461042766,"(0.9874976044380224, 0.8701719159252141, 0.987297540194923, 0.9874976044380224)",0.1-0.9
49,2,100,2000,100,0.994141769185706,"(0.9880185437696734, 0.8705616063738285, 0.9878230891687935, 0.9880185437696734)",0.1-0.9
50,2,101,50,10,0.9332161687170476,"(0.8977013204846411, 0.7186337393392929, 0.9008042554145087, 0.8977013204846411)",0.1-0.9
51,2,101,50,20,0.948447568834212,"(0.9193853963149896, 0.8163618045175738, 0.9214450498689011, 0.9193853963149896)",0.1-0.9
52,2,101,50,30,0.9502050380785004,"(0.9243991167372192, 0.780530955030808, 0.9259137281879717, 0.9243991167372192)",0.1-0.9
53,2,101,50,40,0.948447568834212,"(0.9260923338624767, 0.781894902436785, 0.9276678271849288, 0.9260923338624767)",0.1-0.9
54,2,101,50,50,0.9513766842413592,"(0.9295434270867252, 0.7845807102841442, 0.9311109072265603, 0.9295434270867252)",0.1-0.9
55,2,101,50,60,0.9513766842413592,"(0.9309758671510366, 0.7857611496516365, 0.9325247423688718, 0.9309758671510366)",0.1-0.9
56,2,101,50,70,0.9496192149970708,"(0.9304551398160209, 0.745271871502928, 0.9318510554730114, 0.9304551398160209)",0.1-0.9
57,2,101,50,80,0.9507908611599296,"(0.9316925429759578, 0.7463147930452351, 0.9330663006479973, 0.9316925429759578)",0.1-0.9
58,2,101,50,90,0.9507908611599296,"(0.9307158320783133, 0.745657910513105, 0.9321499351573648, 0.9307158320783133)",0.1-0.9
59,2,101,50,100,0.9519625073227884,"(0.9329297765385869, 0.7473036191671568, 0.9343243080548609, 0.9329297765385869)",0.1-0.9
60,2,101,100,10,0.9332161687170476,"(0.8977013204846411, 0.7186337393392929, 0.9008042554145087, 0.8977013204846411)",0.1-0.9
61,2,101,100,20,0.948447568834212,"(0.9193853963149896, 0.8163618045175738, 0.9214450498689011, 0.9193853963149896)",0.1-0.9
62,2,101,100,30,0.9502050380785004,"(0.9243991167372192, 0.780530955030808, 0.9259137281879717, 0.9243991167372192)",0.1-0.9
63,2,101,100,40,0.948447568834212,"(0.9260923338624767, 0.781894902436785, 0.9276678271849288, 0.9260923338624767)",0.1-0.9
64,2,101,100,50,0.9513766842413592,"(0.9295434270867252, 0.7845807102841442, 0.9311109072265603, 0.9295434270867252)",0.1-0.9
65,2,101,100,60,0.9513766842413592,"(0.9309758671510366, 0.7857611496516365, 0.9325247423688718, 0.9309758671510366)",0.1-0.9
66,2,101,100,70,0.9496192149970708,"(0.9304551398160209, 0.745271871502928, 0.9318510554730114, 0.9304551398160209)",0.1-0.9
67,2,101,100,80,0.9507908611599296,"(0.9316925429759578, 0.7463147930452351, 0.9330663006479973, 0.9316925429759578)",0.1-0.9
68,2,101,100,90,0.9507908611599296,"(0.9307158320783133, 0.745657910513105, 0.9321499351573648, 0.9307158320783133)",0.1-0.9
69,2,101,100,100,0.9519625073227884,"(0.9329297765385869, 0.7473036191671568, 0.9343243080548609, 0.9329297765385869)",0.1-0.9
70,2,101,10,10,0.8629173989455184,"(0.8387706018330077, 0.7153276862811551, 0.8474721213962264, 0.8387706018330077)",0.1-0.9
71,2,101,10,20,0.8664323374340949,"(0.8495796954710734, 0.724494403961358, 0.8592990733746196, 0.8495796954710734)",0.1-0.9
72,2,101,10,30,0.8699472759226714,"(0.8529007075599695, 0.7274468265241553, 0.8632237142377684, 0.8529007075599695)",0.1-0.9
73,2,101,10,40,0.8711189220855302,"(0.8527052254626615, 0.6875852035004266, 0.8634844794626968, 0.8527052254626615)",0.1-0.9
74,2,101,10,50,0.8676039835969537,"(0.8530961260582872, 0.6877219671919557, 0.8639791696511854, 0.8530961260582872)",0.1-0.9
75,2,101,10,60,0.8734622144112478,"(0.8547241118188973, 0.6891430909503053, 0.8655260978487153, 0.8547241118188973)",0.1-0.9
76,2,101,10,70,0.8752196836555359,"(0.8562217832478562, 0.6902910879262528, 0.8669052021150684, 0.8562217832478562)",0.1-0.9
77,2,101,10,80,0.8758055067369654,"(0.8553753654821991, 0.6896428246206586, 0.8658378576302026, 0.8553753654821991)",0.1-0.9
78,2,101,10,90,0.8758055067369654,"(0.8561567850795072, 0.6902796111173304, 0.8668186362767027, 0.8561567850795072)",0.1-0.9
79,2,101,10,100,0.8752196836555359,"(0.856807869145501, 0.6908740983693314, 0.8672737362875595, 0.856807869145501)",0.1-0.9
80,2,101,1000,10,0.9332161687170476,"(0.8977013204846411, 0.7186337393392929, 0.9008042554145087, 0.8977013204846411)",0.1-0.9
81,2,101,1000,20,0.948447568834212,"(0.9193853963149896, 0.8163618045175738, 0.9214450498689011, 0.9193853963149896)",0.1-0.9
82,2,101,1000,30,0.9502050380785004,"(0.9243991167372192, 0.780530955030808, 0.9259137281879717, 0.9243991167372192)",0.1-0.9
83,2,101,1000,40,0.948447568834212,"(0.9260923338624767, 0.781894902436785, 0.9276678271849288, 0.9260923338624767)",0.1-0.9
84,2,101,1000,50,0.9513766842413592,"(0.9295434270867252, 0.7845807102841442, 0.9311109072265603, 0.9295434270867252)",0.1-0.9
85,2,101,1000,60,0.9513766842413592,"(0.9309758671510366, 0.7857611496516365, 0.9325247423688718, 0.9309758671510366)",0.1-0.9
86,2,101,1000,70,0.9496192149970708,"(0.9304551398160209, 0.745271871502928, 0.9318510554730114, 0.9304551398160209)",0.1-0.9
87,2,101,1000,80,0.9507908611599296,"(0.9316925429759578, 0.7463147930452351, 0.9330663006479973, 0.9316925429759578)",0.1-0.9
88,2,101,1000,90,0.9507908611599296,"(0.9307158320783133, 0.745657910513105, 0.9321499351573648, 0.9307158320783133)",0.1-0.9
89,2,101,1000,100,0.9519625073227884,"(0.9329297765385869, 0.7473036191671568, 0.9343243080548609, 0.9329297765385869)",0.1-0.9
90,2,101,2000,10,0.9332161687170476,"(0.8977013204846411, 0.7186337393392929, 0.9008042554145087, 0.8977013204846411)",0.1-0.9
91,2,101,2000,20,0.948447568834212,"(0.9193853963149896, 0.8163618045175738, 0.9214450498689011, 0.9193853963149896)",0.1-0.9
92,2,101,2000,30,0.9502050380785004,"(0.9243991167372192, 0.780530955030808, 0.9259137281879717, 0.9243991167372192)",0.1-0.9
93,2,101,2000,40,0.948447568834212,"(0.9260923338624767, 0.781894902436785, 0.9276678271849288, 0.9260923338624767)",0.1-0.9
94,2,101,2000,50,0.9513766842413592,"(0.9295434270867252, 0.7845807102841442, 0.9311109072265603, 0.9295434270867252)",0.1-0.9
95,2,101,2000,60,0.9513766842413592,"(0.9309758671510366, 0.7857611496516365, 0.9325247423688718, 0.9309758671510366)",0.1-0.9
96,2,101,2000,70,0.9496192149970708,"(0.9304551398160209, 0.745271871502928, 0.9318510554730114, 0.9304551398160209)",0.1-0.9
97,2,101,2000,80,0.9507908611599296,"(0.9316925429759578, 0.7463147930452351, 0.9330663006479973, 0.9316925429759578)",0.1-0.9
98,2,101,2000,90,0.9507908611599296,"(0.9307158320783133, 0.745657910513105, 0.9321499351573648, 0.9307158320783133)",0.1-0.9
99,2,101,2000,100,0.9519625073227884,"(0.9329297765385869, 0.7473036191671568, 0.9343243080548609, 0.9329297765385869)",0.1-0.9
100,2,102,50,10,0.9923842999414176,"(0.984306737083469, 0.9341985009975428, 0.9843616964104724, 0.984306737083469)",0.1-0.9
101,2,102,50,20,0.9953134153485648,"(0.9892557561326388, 0.9115837563964853, 0.9892459733282998, 0.9892557561326388)",0.1-0.9
102,2,102,50,30,0.9953134153485648,"(0.9902324670302833, 0.899005591785891, 0.9901432852089018, 0.9902324670302833)",0.1-0.9
103,2,102,50,40,0.9947275922671354,"(0.991209177927928, 0.8997572718257739, 0.9911132566196243, 0.991209177927928)",0.1-0.9
104,2,102,50,50,0.9964850615114236,"(0.9918603043932486, 0.9002202162498103, 0.9917519184855388, 0.9918603043932486)",0.1-0.9
105,2,102,50,60,0.9958992384299942,"(0.9915998665269186, 0.9000000081576639, 0.9914991976937391, 0.9915998665269186)",0.1-0.9
106,2,102,50,70,0.9953134153485648,"(0.992120784658906, 0.9004146561035598, 0.9920224583976394, 0.992120784658906)",0.1-0.9
107,2,102,50,80,0.9947275922671354,"(0.9921207634592424, 0.9004314771794707, 0.9920242349300785, 0.9921207634592424)",0.1-0.9
108,2,102,50,90,0.9953134153485648,"(0.9921208058585694, 0.9004380493675892, 0.9920223660028684, 0.9921208058585694)",0.1-0.9
109,2,102,50,100,0.9953134153485648,"(0.9921208058585694, 0.9004421768322622, 0.9920145874553935, 0.9921208058585694)",0.1-0.9
110,2,102,100,10,0.9923842999414176,"(0.984306737083469, 0.9341985009975428, 0.9843616964104724, 0.984306737083469)",0.1-0.9
111,2,102,100,20,0.9953134153485648,"(0.9892557561326388, 0.9115837563964853, 0.9892459733282998, 0.9892557561326388)",0.1-0.9
112,2,102,100,30,0.9953134153485648,"(0.9902324670302833, 0.899005591785891, 0.9901432852089018, 0.9902324670302833)",0.1-0.9
113,2,102,100,40,0.9947275922671354,"(0.991209177927928, 0.8997572718257739, 0.9911132566196243, 0.991209177927928)",0.1-0.9
114,2,102,100,50,0.9964850615114236,"(0.9918603043932486, 0.9002202162498103, 0.9917519184855388, 0.9918603043932486)",0.1-0.9
115,2,102,100,60,0.9958992384299942,"(0.9915998665269186, 0.9000000081576639, 0.9914991976937391, 0.9915998665269186)",0.1-0.9
116,2,102,100,70,0.9953134153485648,"(0.992120784658906, 0.9004146561035598, 0.9920224583976394, 0.992120784658906)",0.1-0.9
117,2,102,100,80,0.9947275922671354,"(0.9921207634592424, 0.9004314771794707, 0.9920242349300785, 0.9921207634592424)",0.1-0.9
118,2,102,100,90,0.9953134153485648,"(0.9921208058585694, 0.9004380493675892, 0.9920223660028684, 0.9921208058585694)",0.1-0.9
119,2,102,100,100,0.9953134153485648,"(0.9921208058585694, 0.9004421768322622, 0.9920145874553935, 0.9921208058585694)",0.1-0.9
120,2,102,10,10,0.9332161687170476,"(0.9161292551964616, 0.8431017379122917, 0.9204882673416851, 0.9161292551964616)",0.1-0.9
121,2,102,10,20,0.9414176918570591,"(0.9238779866085967, 0.8488870584349877, 0.9283271189936029, 0.9238779866085967)",0.1-0.9
122,2,102,10,30,0.942589338019918,"(0.9242036558395746, 0.8491213761609728, 0.9290002381818218, 0.9242036558395746)",0.1-0.9
123,2,102,10,40,0.9408318687756296,"(0.9265478934318354, 0.8509640996180972, 0.9312620221431386, 0.9265478934318354)",0.1-0.9
124,2,102,10,50,0.9408318687756296,"(0.9295432362897535, 0.8532575727225591, 0.9338749730611546, 0.9295432362897535)",0.1-0.9
125,2,102,10,60,0.9414176918570591,"(0.9287617742931185, 0.8527230422628713, 0.9331782245970788, 0.9287617742931185)",0.1-0.9
126,2,102,10,70,0.9402460456942004,"(0.929933797690763, 0.8536784785221551, 0.934315733731049, 0.929933797690763)",0.1-0.9
127,2,102,10,80,0.9437609841827768,"(0.930064112022414, 0.8537875334186852, 0.9344846108249676, 0.930064112022414)",0.1-0.9
128,2,102,10,90,0.942589338019918,"(0.9303245286890807, 0.8540400116277935, 0.9347210368502988, 0.9303245286890807)",0.1-0.9
129,2,102,10,100,0.9449326303456356,"(0.9292174398607946, 0.8531753587887255, 0.933632259143917, 0.9292174398607946)",0.1-0.9
130,2,102,1000,10,0.9923842999414176,"(0.984306737083469, 0.9341985009975428, 0.9843616964104724, 0.984306737083469)",0.1-0.9
131,2,102,1000,20,0.9953134153485648,"(0.9892557561326388, 0.9115837563964853, 0.9892459733282998, 0.9892557561326388)",0.1-0.9
132,2,102,1000,30,0.9953134153485648,"(0.9902324670302833, 0.899005591785891, 0.9901432852089018, 0.9902324670302833)",0.1-0.9
133,2,102,1000,40,0.9947275922671354,"(0.991209177927928, 0.8997572718257739, 0.9911132566196243, 0.991209177927928)",0.1-0.9
134,2,102,1000,50,0.9964850615114236,"(0.9918603043932486, 0.9002202162498103, 0.9917519184855388, 0.9918603043932486)",0.1-0.9
135,2,102,1000,60,0.9958992384299942,"(0.9915998665269186, 0.9000000081576639, 0.9914991976937391, 0.9915998665269186)",0.1-0.9
136,2,102,1000,70,0.9953134153485648,"(0.992120784658906, 0.9004146561035598, 0.9920224583976394, 0.992120784658906)",0.1-0.9
137,2,102,1000,80,0.9947275922671354,"(0.9921207634592424, 0.9004314771794707, 0.9920242349300785, 0.9921207634592424)",0.1-0.9
138,2,102,1000,90,0.9953134153485648,"(0.9921208058585694, 0.9004380493675892, 0.9920223660028684, 0.9921208058585694)",0.1-0.9
139,2,102,1000,100,0.9953134153485648,"(0.9921208058585694, 0.9004421768322622, 0.9920145874553935, 0.9921208058585694)",0.1-0.9
140,2,102,2000,10,0.9923842999414176,"(0.984306737083469, 0.9341985009975428, 0.9843616964104724, 0.984306737083469)",0.1-0.9
141,2,102,2000,20,0.9953134153485648,"(0.9892557561326388, 0.9115837563964853, 0.9892459733282998, 0.9892557561326388)",0.1-0.9
142,2,102,2000,30,0.9953134153485648,"(0.9902324670302833, 0.899005591785891, 0.9901432852089018, 0.9902324670302833)",0.1-0.9
143,2,102,2000,40,0.9947275922671354,"(0.991209177927928, 0.8997572718257739, 0.9911132566196243, 0.991209177927928)",0.1-0.9
144,2,102,2000,50,0.9964850615114236,"(0.9918603043932486, 0.9002202162498103, 0.9917519184855388, 0.9918603043932486)",0.1-0.9
145,2,102,2000,60,0.9958992384299942,"(0.9915998665269186, 0.9000000081576639, 0.9914991976937391, 0.9915998665269186)",0.1-0.9
146,2,102,2000,70,0.9953134153485648,"(0.992120784658906, 0.9004146561035598, 0.9920224583976394, 0.992120784658906)",0.1-0.9
147,2,102,2000,80,0.9947275922671354,"(0.9921207634592424, 0.9004314771794707, 0.9920242349300785, 0.9921207634592424)",0.1-0.9
148,2,102,2000,90,0.9953134153485648,"(0.9921208058585694, 0.9004380493675892, 0.9920223660028684, 0.9921208058585694)",0.1-0.9
149,2,102,2000,100,0.9953134153485648,"(0.9921208058585694, 0.9004421768322622, 0.9920145874553935, 0.9921208058585694)",0.1-0.9
150,1,10,50,10,0.8183948447568834,"(0.7842030283295343, 0.6773779568143251, 0.7907492708618319, 0.7842030283295343)",0.1-0.9
151,1,10,50,20,0.8412419449326304,"(0.811031414509389, 0.700690943613955, 0.817090118280014, 0.811031414509389)",0.1-0.9
152,1,10,50,30,0.8394844756883422,"(0.8213849061787691, 0.7105432104558697, 0.8278944229263028, 0.8213849061787691)",0.1-0.9
153,1,10,50,40,0.849443468072642,"(0.8254216613073917, 0.7134737928258039, 0.8315082118016756, 0.8254216613073917)",0.1-0.9
154,1,10,50,50,0.8488576449912126,"(0.8282867958319764, 0.7150631215517527, 0.8338755152515906, 0.8282867958319764)",0.1-0.9
155,1,10,50,60,0.8488576449912126,"(0.8291335951915771, 0.715907926324593, 0.8346035219796683, 0.8291335951915771)",0.1-0.9
156,1,10,50,70,0.8547158758055068,"(0.8306963919868664, 0.7173813854456054, 0.8360382642763925, 0.8306963919868664)",0.1-0.9
157,1,10,50,80,0.8558875219683656,"(0.8338870473447846, 0.7201898354646946, 0.8391557487693906, 0.8338870473447846)",0.1-0.9
158,1,10,50,90,0.8553016988869362,"(0.8333665320064039, 0.7195364329759913, 0.8386085538943606, 0.8333665320064039)",0.1-0.9
159,1,10,50,100,0.8547158758055068,"(0.8352546588380549, 0.7221512127269802, 0.8403062518184139, 0.8352546588380549)",0.1-0.9
160,1,10,100,10,0.8183948447568834,"(0.7842030283295343, 0.6773779568143251, 0.7907492708618319, 0.7842030283295343)",0.1-0.9
161,1,10,100,20,0.8412419449326304,"(0.811031414509389, 0.700690943613955, 0.817090118280014, 0.811031414509389)",0.1-0.9
162,1,10,100,30,0.8394844756883422,"(0.8213849061787691, 0.7105432104558697, 0.8278944229263028, 0.8213849061787691)",0.1-0.9
163,1,10,100,40,0.849443468072642,"(0.8254216613073917, 0.7134737928258039, 0.8315082118016756, 0.8254216613073917)",0.1-0.9
164,1,10,100,50,0.8488576449912126,"(0.8282867958319764, 0.7150631215517527, 0.8338755152515906, 0.8282867958319764)",0.1-0.9
165,1,10,100,60,0.8488576449912126,"(0.8291335951915771, 0.715907926324593, 0.8346035219796683, 0.8291335951915771)",0.1-0.9
166,1,10,100,70,0.8547158758055068,"(0.8306963919868664, 0.7173813854456054, 0.8360382642763925, 0.8306963919868664)",0.1-0.9
167,1,10,100,80,0.8558875219683656,"(0.8338870473447846, 0.7201898354646946, 0.8391557487693906, 0.8338870473447846)",0.1-0.9
168,1,10,100,90,0.8553016988869362,"(0.8333665320064039, 0.7195364329759913, 0.8386085538943606, 0.8333665320064039)",0.1-0.9
169,1,10,100,100,0.8547158758055068,"(0.8352546588380549, 0.7221512127269802, 0.8403062518184139, 0.8352546588380549)",0.1-0.9
170,1,10,10,10,0.6133567662565905,"(0.6016805821258006, 0.5175391697959267, 0.6549306221750881, 0.6016805821258006)",0.1-0.9
171,1,10,10,20,0.635618043350908,"(0.6270104064908283, 0.5388371843658335, 0.6742244403760422, 0.6270104064908283)",0.1-0.9
172,1,10,10,30,0.6268306971294669,"(0.6337171532413438, 0.547439312704039, 0.678608830401824, 0.6337171532413438)",0.1-0.9
173,1,10,10,40,0.6344463971880492,"(0.635019724166938, 0.5494078379007483, 0.6805214921833759, 0.635019724166938)",0.1-0.9
174,1,10,10,50,0.6385471587580551,"(0.6343035783336047, 0.5481260887588588, 0.680985143028906, 0.6343035783336047)",0.1-0.9
175,1,10,10,60,0.6432337434094904,"(0.6376895037921958, 0.5522365016185394, 0.6842676973463966, 0.6376895037921958)",0.1-0.9
176,1,10,10,70,0.6508494434680726,"(0.6388618875841203, 0.5536931688672414, 0.6853806726779028, 0.6388618875841203)",0.1-0.9
177,1,10,10,80,0.6473345049794962,"(0.6400992271450668, 0.5548146830001575, 0.6862059484466922, 0.6400992271450668)",0.1-0.9
178,1,10,10,90,0.6444053895723492,"(0.6406200604784, 0.5550546530929548, 0.6855408600554324, 0.6406200604784)",0.1-0.9
179,1,10,10,100,0.6432337434094904,"(0.6415316672093779, 0.5552450667015745, 0.6866747436833938, 0.6415316672093779)",0.1-0.9
180,1,10,1000,10,0.8183948447568834,"(0.7842030283295343, 0.6773779568143251, 0.7907492708618319, 0.7842030283295343)",0.1-0.9
181,1,10,1000,20,0.8412419449326304,"(0.811031414509389, 0.700690943613955, 0.817090118280014, 0.811031414509389)",0.1-0.9
182,1,10,1000,30,0.8394844756883422,"(0.8213849061787691, 0.7105432104558697, 0.8278944229263028, 0.8213849061787691)",0.1-0.9
183,1,10,1000,40,0.849443468072642,"(0.8254216613073917, 0.7134737928258039, 0.8315082118016756, 0.8254216613073917)",0.1-0.9
184,1,10,1000,50,0.8488576449912126,"(0.8282867958319764, 0.7150631215517527, 0.8338755152515906, 0.8282867958319764)",0.1-0.9
185,1,10,1000,60,0.8488576449912126,"(0.8291335951915771, 0.715907926324593, 0.8346035219796683, 0.8291335951915771)",0.1-0.9
186,1,10,1000,70,0.8547158758055068,"(0.8306963919868664, 0.7173813854456054, 0.8360382642763925, 0.8306963919868664)",0.1-0.9
187,1,10,1000,80,0.8558875219683656,"(0.8338870473447846, 0.7201898354646946, 0.8391557487693906, 0.8338870473447846)",0.1-0.9
188,1,10,1000,90,0.8553016988869362,"(0.8333665320064039, 0.7195364329759913, 0.8386085538943606, 0.8333665320064039)",0.1-0.9
189,1,10,1000,100,0.8547158758055068,"(0.8352546588380549, 0.7221512127269802, 0.8403062518184139, 0.8352546588380549)",0.1-0.9
190,1,10,2000,10,0.8183948447568834,"(0.7842030283295343, 0.6773779568143251, 0.7907492708618319, 0.7842030283295343)",0.1-0.9
191,1,10,2000,20,0.8412419449326304,"(0.811031414509389, 0.700690943613955, 0.817090118280014, 0.811031414509389)",0.1-0.9
192,1,10,2000,30,0.8394844756883422,"(0.8213849061787691, 0.7105432104558697, 0.8278944229263028, 0.8213849061787691)",0.1-0.9
193,1,10,2000,40,0.849443468072642,"(0.8254216613073917, 0.7134737928258039, 0.8315082118016756, 0.8254216613073917)",0.1-0.9
194,1,10,2000,50,0.8488576449912126,"(0.8282867958319764, 0.7150631215517527, 0.8338755152515906, 0.8282867958319764)",0.1-0.9
195,1,10,2000,60,0.8488576449912126,"(0.8291335951915771, 0.715907926324593, 0.8346035219796683, 0.8291335951915771)",0.1-0.9
196,1,10,2000,70,0.8547158758055068,"(0.8306963919868664, 0.7173813854456054, 0.8360382642763925, 0.8306963919868664)",0.1-0.9
197,1,10,2000,80,0.8558875219683656,"(0.8338870473447846, 0.7201898354646946, 0.8391557487693906, 0.8338870473447846)",0.1-0.9
198,1,10,2000,90,0.8553016988869362,"(0.8333665320064039, 0.7195364329759913, 0.8386085538943606, 0.8333665320064039)",0.1-0.9
199,1,10,2000,100,0.8547158758055068,"(0.8352546588380549, 0.7221512127269802, 0.8403062518184139, 0.8352546588380549)",0.1-0.9
200,1,11,50,10,0.8078500292911541,"(0.7808163820823835, 0.6728415012297416, 0.7878909779479668, 0.7808163820823835)",0.1-0.9
201,1,11,50,20,0.8365553602811949,"(0.8084909740312602, 0.6996119755338386, 0.8152063451911603, 0.8084909740312602)",0.1-0.9
