,group,id,max_depth,n_estimators,Accuracy,Cross,test_train
17,2,100,100,80,0.9841781423967184,"(0.9715759247526868, 0.8973713142294846, 0.9715986620545511, 0.9715759247526868)",0.4-0.6
18,2,100,100,90,0.9837386463521828,"(0.9717713326667073, 0.8576677209959627, 0.9717103594692602, 0.9717713326667073)",0.4-0.6
19,2,100,100,100,0.9840316437152066,"(0.9709900349596972, 0.857032060497405, 0.9709442007450481, 0.9709900349596972)",0.4-0.6
20,2,100,10,10,0.9052153530618224,"(0.8906025777051783, 0.7563935019369465, 0.8963225144043092, 0.8906025777051783)",0.4-0.6
21,2,100,10,20,0.9148842660416056,"(0.8961704628724962, 0.8010666494959484, 0.9023664027893752, 0.8961704628724962)",0.4-0.6
22,2,100,10,30,0.9192792264869616,"(0.9048635388678555, 0.8078372057073686, 0.91052355555906, 0.9048635388678555)",0.4-0.6
23,2,100,10,40,0.9246996777029006,"(0.906133547187958, 0.8354266601862974, 0.9118547508035608, 0.906133547187958)",0.4-0.6
24,2,100,10,50,0.9245531790213888,"(0.9085751442659991, 0.8373362464568739, 0.9141861192550399, 0.9085751442659991)",0.4-0.6
25,2,100,10,60,0.925578669791972,"(0.9072077182309478, 0.8363118690188189, 0.9130461272556134, 0.9072077182309478)",0.4-0.6
26,2,100,10,70,0.9239671842953412,"(0.9086728959300195, 0.8373554388867849, 0.9142295856705218, 0.9086728959300195)",0.4-0.6
27,2,100,10,80,0.9225021974802228,"(0.9100406082071324, 0.8384429322536315, 0.9154679134363912, 0.9100406082071324)",0.4-0.6
28,2,100,10,90,0.9220627014356869,"(0.9093566805080606, 0.8379022276709719, 0.9147623753665556, 0.9093566805080606)",0.4-0.6
29,2,100,10,100,0.921183709346616,"(0.9092590242580606, 0.8511527862444709, 0.9146802325530301, 0.9092590242580606)",0.4-0.6
30,2,100,1000,10,0.961617345443891,"(0.95292048004702, 0.8422584967128955, 0.9535133814393962, 0.95292048004702)",0.4-0.6
31,2,100,1000,20,0.975827717550542,"(0.9628832781204201, 0.8105963241785575, 0.9630092457652962, 0.9628832781204201)",0.4-0.6
32,2,100,1000,30,0.9811016700849692,"(0.9664973703895946, 0.8134981312417926, 0.9664777121145753, 0.9664973703895946)",0.4-0.6
33,2,100,1000,40,0.9830061529446236,"(0.9693297832956767, 0.8157681525649462, 0.9693020093316292, 0.9693297832956767)",0.4-0.6
34,2,100,1000,50,0.9835921476706708,"(0.9703063457956767, 0.8164828043810978, 0.9702008582174659, 0.9703063457956767)",0.4-0.6
35,2,100,1000,60,0.9831526516261354,"(0.9708921401746459, 0.8569480929001159, 0.970885186660629, 0.9708921401746459)",0.4-0.6
36,2,100,1000,70,0.9828596542631116,"(0.9721621484947484, 0.8579169785109251, 0.972143799454871, 0.9721621484947484)",0.4-0.6
37,2,100,1000,80,0.9841781423967184,"(0.9715759247526868, 0.8973713142294846, 0.9715986620545511, 0.9715759247526868)",0.4-0.6
38,2,100,1000,90,0.9837386463521828,"(0.9717713326667073, 0.8576677209959627, 0.9717103594692602, 0.9717713326667073)",0.4-0.6
39,2,100,1000,100,0.9840316437152066,"(0.9709900349596972, 0.857032060497405, 0.9709442007450481, 0.9709900349596972)",0.4-0.6
40,2,100,2000,10,0.961617345443891,"(0.95292048004702, 0.8422584967128955, 0.9535133814393962, 0.95292048004702)",0.4-0.6
41,2,100,2000,20,0.975827717550542,"(0.9628832781204201, 0.8105963241785575, 0.9630092457652962, 0.9628832781204201)",0.4-0.6
42,2,100,2000,30,0.9811016700849692,"(0.9664973703895946, 0.8134981312417926, 0.9664777121145753, 0.9664973703895946)",0.4-0.6
43,2,100,2000,40,0.9830061529446236,"(0.9693297832956767, 0.8157681525649462, 0.9693020093316292, 0.9693297832956767)",0.4-0.6
44,2,100,2000,50,0.9835921476706708,"(0.9703063457956767, 0.8164828043810978, 0.9702008582174659, 0.9703063457956767)",0.4-0.6
45,2,100,2000,60,0.9831526516261354,"(0.9708921401746459, 0.8569480929001159, 0.970885186660629, 0.9708921401746459)",0.4-0.6
46,2,100,2000,70,0.9828596542631116,"(0.9721621484947484, 0.8579169785109251, 0.972143799454871, 0.9721621484947484)",0.4-0.6
47,2,100,2000,80,0.9841781423967184,"(0.9715759247526868, 0.8973713142294846, 0.9715986620545511, 0.9715759247526868)",0.4-0.6
48,2,100,2000,90,0.9837386463521828,"(0.9717713326667073, 0.8576677209959627, 0.9717103594692602, 0.9717713326667073)",0.4-0.6
49,2,100,2000,100,0.9840316437152066,"(0.9709900349596972, 0.857032060497405, 0.9709442007450481, 0.9709900349596972)",0.4-0.6
50,2,101,50,10,0.8835335481980662,"(0.8710693240107474, 0.6979572434888582, 0.875745941150725, 0.8710693240107474)",0.4-0.6
51,2,101,50,20,0.9052153530618224,"(0.8918742080636297, 0.7150593688601088, 0.8949455747534101, 0.8918742080636297)",0.4-0.6
52,2,101,50,30,0.9116612950483446,"(0.9010553744809477, 0.72211098492908, 0.9034796514203538, 0.9010553744809477)",0.4-0.6
53,2,101,50,40,0.9112217990038091,"(0.9024232775861016, 0.7229306125819266, 0.9049229779070075, 0.9024232775861016)",0.4-0.6
54,2,101,50,50,0.9163492528567244,"(0.902227297187958, 0.7229058834620897, 0.9047947041108195, 0.902227297187958)",0.4-0.6
55,2,101,50,60,0.918839730442426,"(0.9062322052851733, 0.7260141691405613, 0.9085802069276007, 0.9062322052851733)",0.4-0.6
56,2,101,50,70,0.9175212423088192,"(0.9070137892342454, 0.726949282907267, 0.909270712472593, 0.9070137892342454)",0.4-0.6
57,2,101,50,80,0.9195722238499854,"(0.9075019273632143, 0.7272661092740185, 0.9097699490729951, 0.9075019273632143)",0.4-0.6
58,2,101,50,90,0.9201582185760327,"(0.9073065671562042, 0.7273698078822985, 0.9097525359716304, 0.9073065671562042)",0.4-0.6
59,2,101,50,100,0.9226486961617344,"(0.9077948006991938, 0.7275919143960606, 0.9100900159305068, 0.9077948006991938)",0.4-0.6
60,2,101,100,10,0.8835335481980662,"(0.8710693240107474, 0.6979572434888582, 0.875745941150725, 0.8710693240107474)",0.4-0.6
61,2,101,100,20,0.9052153530618224,"(0.8918742080636297, 0.7150593688601088, 0.8949455747534101, 0.8918742080636297)",0.4-0.6
62,2,101,100,30,0.9116612950483446,"(0.9010553744809477, 0.72211098492908, 0.9034796514203538, 0.9010553744809477)",0.4-0.6
63,2,101,100,40,0.9112217990038091,"(0.9024232775861016, 0.7229306125819266, 0.9049229779070075, 0.9024232775861016)",0.4-0.6
64,2,101,100,50,0.9163492528567244,"(0.902227297187958, 0.7229058834620897, 0.9047947041108195, 0.902227297187958)",0.4-0.6
65,2,101,100,60,0.918839730442426,"(0.9062322052851733, 0.7260141691405613, 0.9085802069276007, 0.9062322052851733)",0.4-0.6
66,2,101,100,70,0.9175212423088192,"(0.9070137892342454, 0.726949282907267, 0.909270712472593, 0.9070137892342454)",0.4-0.6
67,2,101,100,80,0.9195722238499854,"(0.9075019273632143, 0.7272661092740185, 0.9097699490729951, 0.9075019273632143)",0.4-0.6
68,2,101,100,90,0.9201582185760327,"(0.9073065671562042, 0.7273698078822985, 0.9097525359716304, 0.9073065671562042)",0.4-0.6
69,2,101,100,100,0.9226486961617344,"(0.9077948006991938, 0.7275919143960606, 0.9100900159305068, 0.9077948006991938)",0.4-0.6
70,2,101,10,10,0.8447113975974216,"(0.8344416466933318, 0.6712688514504979, 0.8411756418752162, 0.8344416466933318)",0.4-0.6
71,2,101,10,20,0.8622912393788456,"(0.8451853131106498, 0.6801678447402593, 0.8529632776628595, 0.8451853131106498)",0.4-0.6
72,2,101,10,30,0.8634632288309405,"(0.8485061980947728, 0.6831310160588646, 0.8559620840543497, 0.8485061980947728)",0.4-0.6
73,2,101,10,40,0.8636097275124524,"(0.8468455647746703, 0.6818414421652623, 0.8550154953573443, 0.8468455647746703)",0.4-0.6
74,2,101,10,50,0.8666861998242016,"(0.8491891716536394, 0.6842430518068261, 0.8575261654772168, 0.8491891716536394)",0.4-0.6
75,2,101,10,60,0.8672721945502491,"(0.8498727176966293, 0.6846628941470204, 0.8584446921146685, 0.8498727176966293)",0.4-0.6
76,2,101,10,70,0.8668326985057134,"(0.8502634858176601, 0.6850169059019329, 0.8588706752514398, 0.8502634858176601)",0.4-0.6
77,2,101,10,80,0.8668326985057134,"(0.8496777868527113, 0.6846331464018787, 0.8583976862528203, 0.8496777868527113)",0.4-0.6
78,2,101,10,90,0.8668326985057134,"(0.8491889808255983, 0.6841272238921869, 0.8580195772863959, 0.8491889808255983)",0.4-0.6
79,2,101,10,100,0.8682976853208321,"(0.8501656864466292, 0.6849833387554657, 0.8591903778355684, 0.8501656864466292)",0.4-0.6
80,2,101,1000,10,0.8835335481980662,"(0.8710693240107474, 0.6979572434888582, 0.875745941150725, 0.8710693240107474)",0.4-0.6
81,2,101,1000,20,0.9052153530618224,"(0.8918742080636297, 0.7150593688601088, 0.8949455747534101, 0.8918742080636297)",0.4-0.6
82,2,101,1000,30,0.9116612950483446,"(0.9010553744809477, 0.72211098492908, 0.9034796514203538, 0.9010553744809477)",0.4-0.6
83,2,101,1000,40,0.9112217990038091,"(0.9024232775861016, 0.7229306125819266, 0.9049229779070075, 0.9024232775861016)",0.4-0.6
84,2,101,1000,50,0.9163492528567244,"(0.902227297187958, 0.7229058834620897, 0.9047947041108195, 0.902227297187958)",0.4-0.6
85,2,101,1000,60,0.918839730442426,"(0.9062322052851733, 0.7260141691405613, 0.9085802069276007, 0.9062322052851733)",0.4-0.6
86,2,101,1000,70,0.9175212423088192,"(0.9070137892342454, 0.726949282907267, 0.909270712472593, 0.9070137892342454)",0.4-0.6
87,2,101,1000,80,0.9195722238499854,"(0.9075019273632143, 0.7272661092740185, 0.9097699490729951, 0.9075019273632143)",0.4-0.6
88,2,101,1000,90,0.9201582185760327,"(0.9073065671562042, 0.7273698078822985, 0.9097525359716304, 0.9073065671562042)",0.4-0.6
89,2,101,1000,100,0.9226486961617344,"(0.9077948006991938, 0.7275919143960606, 0.9100900159305068, 0.9077948006991938)",0.4-0.6
90,2,101,2000,10,0.8835335481980662,"(0.8710693240107474, 0.6979572434888582, 0.875745941150725, 0.8710693240107474)",0.4-0.6
91,2,101,2000,20,0.9052153530618224,"(0.8918742080636297, 0.7150593688601088, 0.8949455747534101, 0.8918742080636297)",0.4-0.6
92,2,101,2000,30,0.9116612950483446,"(0.9010553744809477, 0.72211098492908, 0.9034796514203538, 0.9010553744809477)",0.4-0.6
93,2,101,2000,40,0.9112217990038091,"(0.9024232775861016, 0.7229306125819266, 0.9049229779070075, 0.9024232775861016)",0.4-0.6
94,2,101,2000,50,0.9163492528567244,"(0.902227297187958, 0.7229058834620897, 0.9047947041108195, 0.902227297187958)",0.4-0.6
95,2,101,2000,60,0.918839730442426,"(0.9062322052851733, 0.7260141691405613, 0.9085802069276007, 0.9062322052851733)",0.4-0.6
96,2,101,2000,70,0.9175212423088192,"(0.9070137892342454, 0.726949282907267, 0.909270712472593, 0.9070137892342454)",0.4-0.6
97,2,101,2000,80,0.9195722238499854,"(0.9075019273632143, 0.7272661092740185, 0.9097699490729951, 0.9075019273632143)",0.4-0.6
98,2,101,2000,90,0.9201582185760327,"(0.9073065671562042, 0.7273698078822985, 0.9097525359716304, 0.9073065671562042)",0.4-0.6
99,2,101,2000,100,0.9226486961617344,"(0.9077948006991938, 0.7275919143960606, 0.9100900159305068, 0.9077948006991938)",0.4-0.6
100,2,102,50,10,0.9789041898622912,"(0.9665954082956766, 0.8935117121886474, 0.9669390041461886, 0.9665954082956766)",0.4-0.6
101,2,102,50,20,0.9844711397597422,"(0.9720644445377381, 0.8978370330078022, 0.9721012220399279, 0.9720644445377381)",0.4-0.6
102,2,102,50,30,0.9860826252563728,"(0.9753855680569125, 0.9003956120263042, 0.9754022696400485, 0.9753855680569125)",0.4-0.6
103,2,102,50,40,0.9876941107530032,"(0.9748972868069126, 0.9000755233489329, 0.974908967380058, 0.9748972868069126)",0.4-0.6
104,2,102,50,50,0.9874011133899796,"(0.9764600730489741, 0.9012667192297789, 0.9764472918228083, 0.9764600730489741)",0.4-0.6
105,2,102,50,60,0.9878406094345152,"(0.9762648559629946, 0.9011605373986973, 0.9763048669758924, 0.9762648559629946)",0.4-0.6
106,2,102,50,70,0.987987108116027,"(0.9765578247129947, 0.9014171538781388, 0.9765764075390175, 0.9765578247129947)",0.4-0.6
107,2,102,50,80,0.9882801054790508,"(0.9771438099200049, 0.901916331360016, 0.9771347449687114, 0.9771438099200049)",0.4-0.6
108,2,102,50,90,0.9884266041605626,"(0.9775345780410356, 0.9021798070948661, 0.9775235586452435, 0.9775345780410356)",0.4-0.6
109,2,102,50,100,0.9887196015235864,"(0.9778276899120664, 0.9023771391174271, 0.9778176732984255, 0.9778276899120664)",0.4-0.6
110,2,102,100,10,0.9789041898622912,"(0.9665954082956766, 0.8935117121886474, 0.9669390041461886, 0.9665954082956766)",0.4-0.6
111,2,102,100,20,0.9844711397597422,"(0.9720644445377381, 0.8978370330078022, 0.9721012220399279, 0.9720644445377381)",0.4-0.6
112,2,102,100,30,0.9860826252563728,"(0.9753855680569125, 0.9003956120263042, 0.9754022696400485, 0.9753855680569125)",0.4-0.6
113,2,102,100,40,0.9876941107530032,"(0.9748972868069126, 0.9000755233489329, 0.974908967380058, 0.9748972868069126)",0.4-0.6
114,2,102,100,50,0.9874011133899796,"(0.9764600730489741, 0.9012667192297789, 0.9764472918228083, 0.9764600730489741)",0.4-0.6
115,2,102,100,60,0.9878406094345152,"(0.9762648559629946, 0.9011605373986973, 0.9763048669758924, 0.9762648559629946)",0.4-0.6
116,2,102,100,70,0.987987108116027,"(0.9765578247129947, 0.9014171538781388, 0.9765764075390175, 0.9765578247129947)",0.4-0.6
117,2,102,100,80,0.9882801054790508,"(0.9771438099200049, 0.901916331360016, 0.9771347449687114, 0.9771438099200049)",0.4-0.6
118,2,102,100,90,0.9884266041605626,"(0.9775345780410356, 0.9021798070948661, 0.9775235586452435, 0.9775345780410356)",0.4-0.6
119,2,102,100,100,0.9887196015235864,"(0.9778276899120664, 0.9023771391174271, 0.9778176732984255, 0.9778276899120664)",0.4-0.6
120,2,102,10,10,0.9126867858189276,"(0.9061340719650708, 0.8484230373025963, 0.9113866058659541, 0.9061340719650708)",0.4-0.6
121,2,102,10,20,0.9267506592440669,"(0.9144370000305324, 0.8549912075964933, 0.9197046728224239, 0.9144370000305324)",0.4-0.6
122,2,102,10,30,0.925285672428948,"(0.9139483848314607, 0.8548226761313827, 0.9194486373668278, 0.9139483848314607)",0.4-0.6
123,2,102,10,40,0.9236741869323176,"(0.9146315969253787, 0.8552384815910162, 0.9197449996610795, 0.9146315969253787)",0.4-0.6
124,2,102,10,50,0.9274831526516262,"(0.9177571694095017, 0.8576628875019303, 0.9228679439203548, 0.9177571694095017)",0.4-0.6
125,2,102,10,60,0.9274831526516262,"(0.9171709933744504, 0.8571234005463555, 0.9222135188872252, 0.9171709933744504)",0.4-0.6
126,2,102,10,70,0.9279226486961616,"(0.9159013190034196, 0.8563027139070268, 0.9213365222774209, 0.9159013190034196)",0.4-0.6
127,2,102,10,80,0.9274831526516262,"(0.9159011281753786, 0.8562852018856418, 0.9213957831818027, 0.9159011281753786)",0.4-0.6
128,2,102,10,90,0.92777615001465,"(0.9161946694095017, 0.856585088189919, 0.921620388285605, 0.9161946694095017)",0.4-0.6
129,2,102,10,100,0.9289481394667448,"(0.9160966792104299, 0.8565709375801773, 0.9215163811715549, 0.9160966792104299)",0.4-0.6
130,2,102,1000,10,0.9789041898622912,"(0.9665954082956766, 0.8935117121886474, 0.9669390041461886, 0.9665954082956766)",0.4-0.6
131,2,102,1000,20,0.9844711397597422,"(0.9720644445377381, 0.8978370330078022, 0.9721012220399279, 0.9720644445377381)",0.4-0.6
132,2,102,1000,30,0.9860826252563728,"(0.9753855680569125, 0.9003956120263042, 0.9754022696400485, 0.9753855680569125)",0.4-0.6
133,2,102,1000,40,0.9876941107530032,"(0.9748972868069126, 0.9000755233489329, 0.974908967380058, 0.9748972868069126)",0.4-0.6
134,2,102,1000,50,0.9874011133899796,"(0.9764600730489741, 0.9012667192297789, 0.9764472918228083, 0.9764600730489741)",0.4-0.6
135,2,102,1000,60,0.9878406094345152,"(0.9762648559629946, 0.9011605373986973, 0.9763048669758924, 0.9762648559629946)",0.4-0.6
136,2,102,1000,70,0.987987108116027,"(0.9765578247129947, 0.9014171538781388, 0.9765764075390175, 0.9765578247129947)",0.4-0.6
137,2,102,1000,80,0.9882801054790508,"(0.9771438099200049, 0.901916331360016, 0.9771347449687114, 0.9771438099200049)",0.4-0.6
138,2,102,1000,90,0.9884266041605626,"(0.9775345780410356, 0.9021798070948661, 0.9775235586452435, 0.9775345780410356)",0.4-0.6
139,2,102,1000,100,0.9887196015235864,"(0.9778276899120664, 0.9023771391174271, 0.9778176732984255, 0.9778276899120664)",0.4-0.6
140,2,102,2000,10,0.9789041898622912,"(0.9665954082956766, 0.8935117121886474, 0.9669390041461886, 0.9665954082956766)",0.4-0.6
141,2,102,2000,20,0.9844711397597422,"(0.9720644445377381, 0.8978370330078022, 0.9721012220399279, 0.9720644445377381)",0.4-0.6
142,2,102,2000,30,0.9860826252563728,"(0.9753855680569125, 0.9003956120263042, 0.9754022696400485, 0.9753855680569125)",0.4-0.6
143,2,102,2000,40,0.9876941107530032,"(0.9748972868069126, 0.9000755233489329, 0.974908967380058, 0.9748972868069126)",0.4-0.6
144,2,102,2000,50,0.9874011133899796,"(0.9764600730489741, 0.9012667192297789, 0.9764472918228083, 0.9764600730489741)",0.4-0.6
145,2,102,2000,60,0.9878406094345152,"(0.9762648559629946, 0.9011605373986973, 0.9763048669758924, 0.9762648559629946)",0.4-0.6
146,2,102,2000,70,0.987987108116027,"(0.9765578247129947, 0.9014171538781388, 0.9765764075390175, 0.9765578247129947)",0.4-0.6
147,2,102,2000,80,0.9882801054790508,"(0.9771438099200049, 0.901916331360016, 0.9771347449687114, 0.9771438099200049)",0.4-0.6
148,2,102,2000,90,0.9884266041605626,"(0.9775345780410356, 0.9021798070948661, 0.9775235586452435, 0.9775345780410356)",0.4-0.6
149,2,102,2000,100,0.9887196015235864,"(0.9778276899120664, 0.9023771391174271, 0.9778176732984255, 0.9778276899120664)",0.4-0.6
150,1,10,50,10,0.7733665397011427,"(0.7510256053065462, 0.6367120900930878, 0.7572005215287525, 0.7510256053065462)",0.4-0.6
151,1,10,50,20,0.7947553472018751,"(0.7769096639136541, 0.663100116484773, 0.7843587414771171, 0.7769096639136541)",0.4-0.6
152,1,10,50,30,0.800468795780838,"(0.78384435492489, 0.6704240972819996, 0.7900875580846642, 0.78384435492489)",0.4-0.6
153,1,10,50,40,0.8083797245824788,"(0.7858958040730337, 0.6709988839348439, 0.7923624010868261, 0.7858958040730337)",0.4-0.6
154,1,10,50,50,0.8075007324934076,"(0.7878496446781875, 0.6740646905543657, 0.7947398277941932, 0.7878496446781875)",0.4-0.6
155,1,10,50,60,0.8108702021681805,"(0.7929291054744748, 0.6782961728288337, 0.7996616561718817, 0.7929291054744748)",0.4-0.6
156,1,10,50,70,0.8152651626135364,"(0.795664052958598, 0.6805065710991061, 0.8026854813255863, 0.795664052958598)",0.4-0.6
157,1,10,50,80,0.8176091415177263,"(0.7959569740015876, 0.6798970450745395, 0.8033067084055023, 0.7959569740015876)",0.4-0.6
158,1,10,50,90,0.8196601230588925,"(0.7969332502595261, 0.6811553767370455, 0.8041800356977703, 0.7969332502595261)",0.4-0.6
159,1,10,50,100,0.8186346322883095,"(0.7945892617244749, 0.6787097851491748, 0.801793790083494, 0.7945892617244749)",0.4-0.6
160,1,10,100,10,0.7733665397011427,"(0.7510256053065462, 0.6367120900930878, 0.7572005215287525, 0.7510256053065462)",0.4-0.6
161,1,10,100,20,0.7947553472018751,"(0.7769096639136541, 0.663100116484773, 0.7843587414771171, 0.7769096639136541)",0.4-0.6
162,1,10,100,30,0.800468795780838,"(0.78384435492489, 0.6704240972819996, 0.7900875580846642, 0.78384435492489)",0.4-0.6
163,1,10,100,40,0.8083797245824788,"(0.7858958040730337, 0.6709988839348439, 0.7923624010868261, 0.7858958040730337)",0.4-0.6
164,1,10,100,50,0.8075007324934076,"(0.7878496446781875, 0.6740646905543657, 0.7947398277941932, 0.7878496446781875)",0.4-0.6
165,1,10,100,60,0.8108702021681805,"(0.7929291054744748, 0.6782961728288337, 0.7996616561718817, 0.7929291054744748)",0.4-0.6
166,1,10,100,70,0.8152651626135364,"(0.795664052958598, 0.6805065710991061, 0.8026854813255863, 0.795664052958598)",0.4-0.6
167,1,10,100,80,0.8176091415177263,"(0.7959569740015876, 0.6798970450745395, 0.8033067084055023, 0.7959569740015876)",0.4-0.6
168,1,10,100,90,0.8196601230588925,"(0.7969332502595261, 0.6811553767370455, 0.8041800356977703, 0.7969332502595261)",0.4-0.6
169,1,10,100,100,0.8186346322883095,"(0.7945892617244749, 0.6787097851491748, 0.801793790083494, 0.7945892617244749)",0.4-0.6
170,1,10,10,10,0.6097275124523879,"(0.6041232214826575, 0.5213688352238284, 0.643688164420988, 0.6041232214826575)",0.4-0.6
171,1,10,10,20,0.6403457368883679,"(0.6234619736962628, 0.5389054146681808, 0.6643281652772006, 0.6234619736962628)",0.4-0.6
172,1,10,10,30,0.6506006445941986,"(0.634500851093063, 0.5503014775599271, 0.6714402177679754, 0.634500851093063)",0.4-0.6
173,1,10,10,40,0.6538236155874597,"(0.6391887804561553, 0.5542312833052152, 0.6754804671060649, 0.6391887804561553)",0.4-0.6
174,1,10,10,50,0.6516261353647818,"(0.6390903608939913, 0.5524689535453466, 0.6767206822838909, 0.6390903608939913)",0.4-0.6
175,1,10,10,60,0.6519191327278054,"(0.6404580254640938, 0.5550046582654182, 0.6770771998515237, 0.6404580254640938)",0.4-0.6
176,1,10,10,70,0.6525051274538529,"(0.6403597967299707, 0.557352335165174, 0.6770129215425965, 0.6403597967299707)",0.4-0.6
177,1,10,10,80,0.6533841195429241,"(0.6414340631869809, 0.5577421023587104, 0.6786969017488309, 0.6414340631869809)",0.4-0.6
178,1,10,10,90,0.6511866393202461,"(0.6425085681790424, 0.5582316210840246, 0.6788375291387934, 0.6425085681790424)",0.4-0.6
179,1,10,10,100,0.6488426604160562,"(0.6422154563080117, 0.5582965488074942, 0.6792231082319551, 0.6422154563080117)",0.4-0.6
180,1,10,1000,10,0.7733665397011427,"(0.7510256053065462, 0.6367120900930878, 0.7572005215287525, 0.7510256053065462)",0.4-0.6
181,1,10,1000,20,0.7947553472018751,"(0.7769096639136541, 0.663100116484773, 0.7843587414771171, 0.7769096639136541)",0.4-0.6
182,1,10,1000,30,0.800468795780838,"(0.78384435492489, 0.6704240972819996, 0.7900875580846642, 0.78384435492489)",0.4-0.6
183,1,10,1000,40,0.8083797245824788,"(0.7858958040730337, 0.6709988839348439, 0.7923624010868261, 0.7858958040730337)",0.4-0.6
184,1,10,1000,50,0.8075007324934076,"(0.7878496446781875, 0.6740646905543657, 0.7947398277941932, 0.7878496446781875)",0.4-0.6
185,1,10,1000,60,0.8108702021681805,"(0.7929291054744748, 0.6782961728288337, 0.7996616561718817, 0.7929291054744748)",0.4-0.6
186,1,10,1000,70,0.8152651626135364,"(0.795664052958598, 0.6805065710991061, 0.8026854813255863, 0.795664052958598)",0.4-0.6
187,1,10,1000,80,0.8176091415177263,"(0.7959569740015876, 0.6798970450745395, 0.8033067084055023, 0.7959569740015876)",0.4-0.6
188,1,10,1000,90,0.8196601230588925,"(0.7969332502595261, 0.6811553767370455, 0.8041800356977703, 0.7969332502595261)",0.4-0.6
189,1,10,1000,100,0.8186346322883095,"(0.7945892617244749, 0.6787097851491748, 0.801793790083494, 0.7945892617244749)",0.4-0.6
190,1,10,2000,10,0.7733665397011427,"(0.7510256053065462, 0.6367120900930878, 0.7572005215287525, 0.7510256053065462)",0.4-0.6
191,1,10,2000,20,0.7947553472018751,"(0.7769096639136541, 0.663100116484773, 0.7843587414771171, 0.7769096639136541)",0.4-0.6
192,1,10,2000,30,0.800468795780838,"(0.78384435492489, 0.6704240972819996, 0.7900875580846642, 0.78384435492489)",0.4-0.6
193,1,10,2000,40,0.8083797245824788,"(0.7858958040730337, 0.6709988839348439, 0.7923624010868261, 0.7858958040730337)",0.4-0.6
194,1,10,2000,50,0.8075007324934076,"(0.7878496446781875, 0.6740646905543657, 0.7947398277941932, 0.7878496446781875)",0.4-0.6
195,1,10,2000,60,0.8108702021681805,"(0.7929291054744748, 0.6782961728288337, 0.7996616561718817, 0.7929291054744748)",0.4-0.6
196,1,10,2000,70,0.8152651626135364,"(0.795664052958598, 0.6805065710991061, 0.8026854813255863, 0.795664052958598)",0.4-0.6
197,1,10,2000,80,0.8176091415177263,"(0.7959569740015876, 0.6798970450745395, 0.8033067084055023, 0.7959569740015876)",0.4-0.6
198,1,10,2000,90,0.8196601230588925,"(0.7969332502595261, 0.6811553767370455, 0.8041800356977703, 0.7969332502595261)",0.4-0.6
199,1,10,2000,100,0.8186346322883095,"(0.7945892617244749, 0.6787097851491748, 0.801793790083494, 0.7945892617244749)",0.4-0.6
200,1,11,50,10,0.7699970700263697,"(0.7491692778303615, 0.6323359985985187, 0.7572132246056628, 0.7491692778303615)",0.4-0.6
201,1,11,50,20,0.7951948432464108,"(0.7781785272655105, 0.6602368911730092, 0.7860625400275806, 0.7781785272655105)",0.4-0.6
