,group,id,max_depth,n_estimators,Accuracy,Cross,test_train
1571,1,36,10,20,0.8755859375,"(0.8614368409649756, 0.7876433431940145, 0.8774505150607084, 0.8614368409649756)",0.3-0.7
1572,1,36,10,30,0.8830078125,"(0.8703108468251681, 0.7985181739408009, 0.8844061040185585, 0.8703108468251681)",0.3-0.7
1573,1,36,10,40,0.887890625,"(0.8707300630401905, 0.8206142538818497, 0.8850552041109475, 0.8707300630401905)",0.3-0.7
1574,1,36,10,50,0.8833984375,"(0.8736602995443242, 0.8240080747085015, 0.8876151145730627, 0.8736602995443242)",0.3-0.7
1575,1,36,10,60,0.884375,"(0.8738277336171579, 0.8465619244602607, 0.8877473804059974, 0.8738277336171579)",0.3-0.7
1576,1,36,10,70,0.8837890625,"(0.8759206244701951, 0.8267588521804674, 0.8894135448816364, 0.8759206244701951)",0.3-0.7
1577,1,36,10,80,0.884375,"(0.8756694032461736, 0.8491150004030306, 0.8897560516953028, 0.8756694032461736)",0.3-0.7
1578,1,36,10,90,0.886328125,"(0.8762553173289357, 0.8491594776965664, 0.8906090880226719, 0.8762553173289357)",0.3-0.7
1579,1,36,10,100,0.8869140625,"(0.8769250886776565, 0.8501658000371343, 0.8909958164388051, 0.8769250886776565)",0.3-0.7
1580,1,36,1000,10,0.962109375,"(0.9558769149220359, 0.8880257310637301, 0.9564240497504907, 0.9558769149220359)",0.3-0.7
1581,1,36,1000,20,0.9744140625,"(0.9698587117252229, 0.8775100406783878, 0.9699727663922697, 0.9698587117252229)",0.3-0.7
1582,1,36,1000,30,0.979296875,"(0.9738776903914017, 0.9256160981298465, 0.9740382651708679, 0.9738776903914017)",0.3-0.7
1583,1,36,1000,40,0.9806640625,"(0.9763056947918047, 0.9067888663282245, 0.976360784472126, 0.9763056947918047)",0.3-0.7
1584,1,36,1000,50,0.9814453125,"(0.9775615555102146, 0.9073048566444687, 0.9775603211713438, 0.9775615555102146)",0.3-0.7
1585,1,36,1000,60,0.9818359375,"(0.9779800355201429, 0.9074856768372136, 0.9779979850523086, 0.9779800355201429)",0.3-0.7
1586,1,36,1000,70,0.981640625,"(0.9782313969737062, 0.9075244180974907, 0.9782784525168771, 0.9782313969737062)",0.3-0.7
1587,1,36,1000,80,0.98125,"(0.9780639278434868, 0.9075464990883209, 0.9780869405934813, 0.9780639278434868)",0.3-0.7
1588,1,36,1000,90,0.9828125,"(0.9794034004261576, 0.9088699999667004, 0.9794090452766337, 0.9794034004261576)",0.3-0.7
1589,1,36,1000,100,0.9814453125,"(0.97864991204102, 0.9077623872217817, 0.9786713483543089, 0.97864991204102)",0.3-0.7
1590,1,36,2000,10,0.962109375,"(0.9558769149220359, 0.8880257310637301, 0.9564240497504907, 0.9558769149220359)",0.3-0.7
1591,1,36,2000,20,0.9744140625,"(0.9698587117252229, 0.8775100406783878, 0.9699727663922697, 0.9698587117252229)",0.3-0.7
1592,1,36,2000,30,0.979296875,"(0.9738776903914017, 0.9256160981298465, 0.9740382651708679, 0.9738776903914017)",0.3-0.7
1593,1,36,2000,40,0.9806640625,"(0.9763056947918047, 0.9067888663282245, 0.976360784472126, 0.9763056947918047)",0.3-0.7
1594,1,36,2000,50,0.9814453125,"(0.9775615555102146, 0.9073048566444687, 0.9775603211713438, 0.9775615555102146)",0.3-0.7
1595,1,36,2000,60,0.9818359375,"(0.9779800355201429, 0.9074856768372136, 0.9779979850523086, 0.9779800355201429)",0.3-0.7
1596,1,36,2000,70,0.981640625,"(0.9782313969737062, 0.9075244180974907, 0.9782784525168771, 0.9782313969737062)",0.3-0.7
1597,1,36,2000,80,0.98125,"(0.9780639278434868, 0.9075464990883209, 0.9780869405934813, 0.9780639278434868)",0.3-0.7
1598,1,36,2000,90,0.9828125,"(0.9794034004261576, 0.9088699999667004, 0.9794090452766337, 0.9794034004261576)",0.3-0.7
1599,1,36,2000,100,0.9814453125,"(0.97864991204102, 0.9077623872217817, 0.9786713483543089, 0.97864991204102)",0.3-0.7
1600,1,37,50,10,0.969140625,"(0.9573001395985088, 0.8863050016688387, 0.9578017995854917, 0.9573001395985088)",0.3-0.7
1601,1,37,50,20,0.9775390625,"(0.9695237384073991, 0.898770098186677, 0.9696619074577668, 0.9695237384073991)",0.3-0.7
1602,1,37,50,30,0.9796875,"(0.9731239916619515, 0.8807727307000219, 0.9731306550107085, 0.9731239916619515)",0.3-0.7
1603,1,37,50,40,0.9806640625,"(0.9747148256981853, 0.8820777976846284, 0.9747035919667913, 0.9747148256981853)",0.3-0.7
1604,1,37,50,50,0.983203125,"(0.9768915387597958, 0.9064560211450153, 0.9769243399815555, 0.9768915387597958)",0.3-0.7
1605,1,37,50,60,0.9826171875,"(0.9762217323536897, 0.9273665355693754, 0.9763303928482088, 0.9762217323536897)",0.3-0.7
1606,1,37,50,70,0.984375,"(0.9774776281294851, 0.9291838556514712, 0.9775448314136828, 0.9774776281294851)",0.3-0.7
1607,1,37,50,80,0.983203125,"(0.9773939110930684, 0.929049414448432, 0.9774690164203481, 0.9773939110930684)",0.3-0.7
1608,1,37,50,90,0.9830078125,"(0.9774776631868706, 0.9296081290645357, 0.9775793751087717, 0.9774776631868706)",0.3-0.7
1609,1,37,50,100,0.9833984375,"(0.977896143196799, 0.9072880468628292, 0.9779028587614027, 0.977896143196799)",0.3-0.7
1610,1,37,100,10,0.969140625,"(0.9573001395985088, 0.8863050016688387, 0.9578017995854917, 0.9573001395985088)",0.3-0.7
1611,1,37,100,20,0.9775390625,"(0.9695237384073991, 0.898770098186677, 0.9696619074577668, 0.9695237384073991)",0.3-0.7
1612,1,37,100,30,0.9796875,"(0.9731239916619515, 0.8807727307000219, 0.9731306550107085, 0.9731239916619515)",0.3-0.7
1613,1,37,100,40,0.9806640625,"(0.9747148256981853, 0.8820777976846284, 0.9747035919667913, 0.9747148256981853)",0.3-0.7
1614,1,37,100,50,0.983203125,"(0.9768915387597958, 0.9064560211450153, 0.9769243399815555, 0.9768915387597958)",0.3-0.7
1615,1,37,100,60,0.9826171875,"(0.9762217323536897, 0.9273665355693754, 0.9763303928482088, 0.9762217323536897)",0.3-0.7
1616,1,37,100,70,0.984375,"(0.9774776281294851, 0.9291838556514712, 0.9775448314136828, 0.9774776281294851)",0.3-0.7
1617,1,37,100,80,0.983203125,"(0.9773939110930684, 0.929049414448432, 0.9774690164203481, 0.9773939110930684)",0.3-0.7
1618,1,37,100,90,0.9830078125,"(0.9774776631868706, 0.9296081290645357, 0.9775793751087717, 0.9774776631868706)",0.3-0.7
1619,1,37,100,100,0.9833984375,"(0.977896143196799, 0.9072880468628292, 0.9779028587614027, 0.977896143196799)",0.3-0.7
1620,1,37,10,10,0.86875,"(0.844859640745937, 0.7705625297184399, 0.8625594773692299, 0.844859640745937)",0.3-0.7
1621,1,37,10,20,0.8740234375,"(0.8627772951544384, 0.7897853946862611, 0.8791033922389919, 0.8627772951544384)",0.3-0.7
1622,1,37,10,30,0.8806640625,"(0.8712330313490153, 0.8237739589125109, 0.8856248458448632, 0.8712330313490153)",0.3-0.7
1623,1,37,10,40,0.8876953125,"(0.871735123223204, 0.8004951184149723, 0.8869472069380452, 0.871735123223204)",0.3-0.7
1624,1,37,10,50,0.8869140625,"(0.8722375656712472, 0.8439948600121404, 0.8880879120066844, 0.8722375656712472)",0.3-0.7
1625,1,37,10,60,0.8869140625,"(0.8726561157959465, 0.8445624945544516, 0.8885743603173328, 0.8726561157959465)",0.3-0.7
1626,1,37,10,70,0.8853515625,"(0.8744141735607014, 0.845648380988633, 0.890021702861076, 0.8744141735607014)",0.3-0.7
1627,1,37,10,80,0.885546875,"(0.875921255503133, 0.8478601850027072, 0.8911811106681004, 0.875921255503133)",0.3-0.7
1628,1,37,10,90,0.8875,"(0.87583743329456, 0.8470429738360243, 0.8913284887424926, 0.87583743329456)",0.3-0.7
1629,1,37,10,100,0.8892578125,"(0.8754189182272463, 0.8471155254730653, 0.8903526920176816, 0.8754189182272463)",0.3-0.7
1630,1,37,1000,10,0.969140625,"(0.9573001395985088, 0.8863050016688387, 0.9578017995854917, 0.9573001395985088)",0.3-0.7
1631,1,37,1000,20,0.9775390625,"(0.9695237384073991, 0.898770098186677, 0.9696619074577668, 0.9695237384073991)",0.3-0.7
1632,1,37,1000,30,0.9796875,"(0.9731239916619515, 0.8807727307000219, 0.9731306550107085, 0.9731239916619515)",0.3-0.7
1633,1,37,1000,40,0.9806640625,"(0.9747148256981853, 0.8820777976846284, 0.9747035919667913, 0.9747148256981853)",0.3-0.7
1634,1,37,1000,50,0.983203125,"(0.9768915387597958, 0.9064560211450153, 0.9769243399815555, 0.9768915387597958)",0.3-0.7
1635,1,37,1000,60,0.9826171875,"(0.9762217323536897, 0.9273665355693754, 0.9763303928482088, 0.9762217323536897)",0.3-0.7
1636,1,37,1000,70,0.984375,"(0.9774776281294851, 0.9291838556514712, 0.9775448314136828, 0.9774776281294851)",0.3-0.7
1637,1,37,1000,80,0.983203125,"(0.9773939110930684, 0.929049414448432, 0.9774690164203481, 0.9773939110930684)",0.3-0.7
1638,1,37,1000,90,0.9830078125,"(0.9774776631868706, 0.9296081290645357, 0.9775793751087717, 0.9774776631868706)",0.3-0.7
1639,1,37,1000,100,0.9833984375,"(0.977896143196799, 0.9072880468628292, 0.9779028587614027, 0.977896143196799)",0.3-0.7
1640,1,37,2000,10,0.969140625,"(0.9573001395985088, 0.8863050016688387, 0.9578017995854917, 0.9573001395985088)",0.3-0.7
1641,1,37,2000,20,0.9775390625,"(0.9695237384073991, 0.898770098186677, 0.9696619074577668, 0.9695237384073991)",0.3-0.7
1642,1,37,2000,30,0.9796875,"(0.9731239916619515, 0.8807727307000219, 0.9731306550107085, 0.9731239916619515)",0.3-0.7
1643,1,37,2000,40,0.9806640625,"(0.9747148256981853, 0.8820777976846284, 0.9747035919667913, 0.9747148256981853)",0.3-0.7
1644,1,37,2000,50,0.983203125,"(0.9768915387597958, 0.9064560211450153, 0.9769243399815555, 0.9768915387597958)",0.3-0.7
1645,1,37,2000,60,0.9826171875,"(0.9762217323536897, 0.9273665355693754, 0.9763303928482088, 0.9762217323536897)",0.3-0.7
1646,1,37,2000,70,0.984375,"(0.9774776281294851, 0.9291838556514712, 0.9775448314136828, 0.9774776281294851)",0.3-0.7
1647,1,37,2000,80,0.983203125,"(0.9773939110930684, 0.929049414448432, 0.9774690164203481, 0.9773939110930684)",0.3-0.7
1648,1,37,2000,90,0.9830078125,"(0.9774776631868706, 0.9296081290645357, 0.9775793751087717, 0.9774776631868706)",0.3-0.7
1649,1,37,2000,100,0.9833984375,"(0.977896143196799, 0.9072880468628292, 0.9779028587614027, 0.977896143196799)",0.3-0.7
1650,1,38,50,10,0.968359375,"(0.9620728169941376, 0.8905645532875823, 0.9623129842736674, 0.9620728169941376)",0.3-0.7
1651,1,38,50,20,0.978515625,"(0.9709473837724971, 0.901543019196491, 0.9710091201020274, 0.9709473837724971)",0.3-0.7
1652,1,38,50,30,0.983203125,"(0.9737939032402141, 0.8814764348835784, 0.9737527935909519, 0.9737939032402141)",0.3-0.7
1653,1,38,50,40,0.9814453125,"(0.975468559485021, 0.9059919382338941, 0.9754926010315987, 0.975468559485021)",0.3-0.7
1654,1,38,50,50,0.983984375,"(0.9768081722972333, 0.9077458671833396, 0.976815675310832, 0.9768081722972333)",0.3-0.7
1655,1,38,50,60,0.984765625,"(0.9778965288280386, 0.9306508735461815, 0.9779749481877701, 0.9778965288280386)",0.3-0.7
1656,1,38,50,70,0.984375,"(0.9789850606457711, 0.9312557863499944, 0.9790448952261072, 0.9789850606457711)",0.3-0.7
1657,1,38,50,80,0.9845703125,"(0.979152494718605, 0.9098126063752732, 0.9791419806538547, 0.979152494718605)",0.3-0.7
1658,1,38,50,90,0.9845703125,"(0.9805757544524631, 0.9104387326293427, 0.9805544128138622, 0.9805757544524631)",0.3-0.7
1659,1,38,50,100,0.98515625,"(0.979822301124711, 0.9099350812460975, 0.979796123914598, 0.979822301124711)",0.3-0.7
1660,1,38,100,10,0.968359375,"(0.9620728169941376, 0.8905645532875823, 0.9623129842736674, 0.9620728169941376)",0.3-0.7
1661,1,38,100,20,0.978515625,"(0.9709473837724971, 0.901543019196491, 0.9710091201020274, 0.9709473837724971)",0.3-0.7
1662,1,38,100,30,0.983203125,"(0.9737939032402141, 0.8814764348835784, 0.9737527935909519, 0.9737939032402141)",0.3-0.7
1663,1,38,100,40,0.9814453125,"(0.975468559485021, 0.9059919382338941, 0.9754926010315987, 0.975468559485021)",0.3-0.7
1664,1,38,100,50,0.983984375,"(0.9768081722972333, 0.9077458671833396, 0.976815675310832, 0.9768081722972333)",0.3-0.7
1665,1,38,100,60,0.984765625,"(0.9778965288280386, 0.9306508735461815, 0.9779749481877701, 0.9778965288280386)",0.3-0.7
1666,1,38,100,70,0.984375,"(0.9789850606457711, 0.9312557863499944, 0.9790448952261072, 0.9789850606457711)",0.3-0.7
1667,1,38,100,80,0.9845703125,"(0.979152494718605, 0.9098126063752732, 0.9791419806538547, 0.979152494718605)",0.3-0.7
1668,1,38,100,90,0.9845703125,"(0.9805757544524631, 0.9104387326293427, 0.9805544128138622, 0.9805757544524631)",0.3-0.7
1669,1,38,100,100,0.98515625,"(0.979822301124711, 0.9099350812460975, 0.979796123914598, 0.979822301124711)",0.3-0.7
1670,1,38,10,10,0.8654296875,"(0.8467853078704533, 0.7892245536178667, 0.8651684031293735, 0.8467853078704533)",0.3-0.7
1671,1,38,10,20,0.873828125,"(0.859092834060073, 0.8269332008626753, 0.8748502069942047, 0.859092834060073)",0.3-0.7
1672,1,38,10,30,0.8806640625,"(0.8694744477234785, 0.7934777667535656, 0.8837281815918168, 0.8694744477234785)",0.3-0.7
1673,1,38,10,40,0.8830078125,"(0.8706465914054716, 0.789245321359059, 0.8858443231759565, 0.8706465914054716)",0.3-0.7
1674,1,38,10,50,0.885546875,"(0.8745814323466081, 0.7942528774536102, 0.8890897791792096, 0.8745814323466081)",0.3-0.7
1675,1,38,10,60,0.888671875,"(0.8750840500815785, 0.8386849189336646, 0.8901665659522189, 0.8750840500815785)",0.3-0.7
1676,1,38,10,70,0.8904296875,"(0.8785165186894428, 0.8429390878833022, 0.8926045448152935, 0.8785165186894428)",0.3-0.7
1677,1,38,10,80,0.8908203125,"(0.8785167991485263, 0.8062229071422345, 0.8923598627763683, 0.8785167991485263)",0.3-0.7
1678,1,38,10,90,0.890625,"(0.8774280920438665, 0.8049409023548101, 0.8917790822580415, 0.8774280920438665)",0.3-0.7
1679,1,38,10,100,0.8900390625,"(0.8781816505437752, 0.827851386459107, 0.8920401152104643, 0.8781816505437752)",0.3-0.7
1680,1,38,1000,10,0.968359375,"(0.9620728169941376, 0.8905645532875823, 0.9623129842736674, 0.9620728169941376)",0.3-0.7
1681,1,38,1000,20,0.978515625,"(0.9709473837724971, 0.901543019196491, 0.9710091201020274, 0.9709473837724971)",0.3-0.7
1682,1,38,1000,30,0.983203125,"(0.9737939032402141, 0.8814764348835784, 0.9737527935909519, 0.9737939032402141)",0.3-0.7
1683,1,38,1000,40,0.9814453125,"(0.975468559485021, 0.9059919382338941, 0.9754926010315987, 0.975468559485021)",0.3-0.7
1684,1,38,1000,50,0.983984375,"(0.9768081722972333, 0.9077458671833396, 0.976815675310832, 0.9768081722972333)",0.3-0.7
1685,1,38,1000,60,0.984765625,"(0.9778965288280386, 0.9306508735461815, 0.9779749481877701, 0.9778965288280386)",0.3-0.7
1686,1,38,1000,70,0.984375,"(0.9789850606457711, 0.9312557863499944, 0.9790448952261072, 0.9789850606457711)",0.3-0.7
1687,1,38,1000,80,0.9845703125,"(0.979152494718605, 0.9098126063752732, 0.9791419806538547, 0.979152494718605)",0.3-0.7
1688,1,38,1000,90,0.9845703125,"(0.9805757544524631, 0.9104387326293427, 0.9805544128138622, 0.9805757544524631)",0.3-0.7
1689,1,38,1000,100,0.98515625,"(0.979822301124711, 0.9099350812460975, 0.979796123914598, 0.979822301124711)",0.3-0.7
1690,1,38,2000,10,0.968359375,"(0.9620728169941376, 0.8905645532875823, 0.9623129842736674, 0.9620728169941376)",0.3-0.7
1691,1,38,2000,20,0.978515625,"(0.9709473837724971, 0.901543019196491, 0.9710091201020274, 0.9709473837724971)",0.3-0.7
1692,1,38,2000,30,0.983203125,"(0.9737939032402141, 0.8814764348835784, 0.9737527935909519, 0.9737939032402141)",0.3-0.7
1693,1,38,2000,40,0.9814453125,"(0.975468559485021, 0.9059919382338941, 0.9754926010315987, 0.975468559485021)",0.3-0.7
1694,1,38,2000,50,0.983984375,"(0.9768081722972333, 0.9077458671833396, 0.976815675310832, 0.9768081722972333)",0.3-0.7
1695,1,38,2000,60,0.984765625,"(0.9778965288280386, 0.9306508735461815, 0.9779749481877701, 0.9778965288280386)",0.3-0.7
1696,1,38,2000,70,0.984375,"(0.9789850606457711, 0.9312557863499944, 0.9790448952261072, 0.9789850606457711)",0.3-0.7
1697,1,38,2000,80,0.9845703125,"(0.979152494718605, 0.9098126063752732, 0.9791419806538547, 0.979152494718605)",0.3-0.7
1698,1,38,2000,90,0.9845703125,"(0.9805757544524631, 0.9104387326293427, 0.9805544128138622, 0.9805757544524631)",0.3-0.7
1699,1,38,2000,100,0.98515625,"(0.979822301124711, 0.9099350812460975, 0.979796123914598, 0.979822301124711)",0.3-0.7
1700,1,39,50,10,0.965625,"(0.9608172367348112, 0.868144308358446, 0.961035552351551, 0.9608172367348112)",0.3-0.7
1701,1,39,50,20,0.9765625,"(0.97086405236732, 0.899178483365193, 0.9709422297417778, 0.97086405236732)",0.3-0.7
1702,1,39,50,30,0.98203125,"(0.9753849125633749, 0.8819104404313167, 0.9753452300633867, 0.9753849125633749)",0.3-0.7
1703,1,39,50,40,0.98203125,"(0.9763059051361174, 0.8607076527206102, 0.9761536988821706, 0.9763059051361174)",0.3-0.7
1704,1,39,50,50,0.9818359375,"(0.9774778034164123, 0.8846988210719726, 0.9773809584726356, 0.9774778034164123)",0.3-0.7
1705,1,39,50,60,0.982421875,"(0.97839883104654, 0.9075310354447605, 0.9783519080848411, 0.97839883104654)",0.3-0.7
1706,1,39,50,70,0.9833984375,"(0.9794034705409285, 0.9087408430746798, 0.9793594333584998, 0.9794034705409285)",0.3-0.7
1707,1,39,50,80,0.9830078125,"(0.9801569238686806, 0.9093099623352501, 0.9801062237773749, 0.9801569238686806)",0.3-0.7
1708,1,39,50,90,0.9828125,"(0.9805756843376923, 0.9100235750033129, 0.9805249700111698, 0.9805756843376923)",0.3-0.7
1709,1,39,50,100,0.98359375,"(0.9804919673012755, 0.9099143556425078, 0.9804327773002246, 0.9804919673012755)",0.3-0.7
1710,1,39,100,10,0.965625,"(0.9608172367348112, 0.868144308358446, 0.961035552351551, 0.9608172367348112)",0.3-0.7
1711,1,39,100,20,0.9765625,"(0.97086405236732, 0.899178483365193, 0.9709422297417778, 0.97086405236732)",0.3-0.7
1712,1,39,100,30,0.98203125,"(0.9753849125633749, 0.8819104404313167, 0.9753452300633867, 0.9753849125633749)",0.3-0.7
1713,1,39,100,40,0.98203125,"(0.9763059051361174, 0.8607076527206102, 0.9761536988821706, 0.9763059051361174)",0.3-0.7
1714,1,39,100,50,0.9818359375,"(0.9774778034164123, 0.8846988210719726, 0.9773809584726356, 0.9774778034164123)",0.3-0.7
1715,1,39,100,60,0.982421875,"(0.97839883104654, 0.9075310354447605, 0.9783519080848411, 0.97839883104654)",0.3-0.7
1716,1,39,100,70,0.9833984375,"(0.9794034705409285, 0.9087408430746798, 0.9793594333584998, 0.9794034705409285)",0.3-0.7
1717,1,39,100,80,0.9830078125,"(0.9801569238686806, 0.9093099623352501, 0.9801062237773749, 0.9801569238686806)",0.3-0.7
1718,1,39,100,90,0.9828125,"(0.9805756843376923, 0.9100235750033129, 0.9805249700111698, 0.9805756843376923)",0.3-0.7
1719,1,39,100,100,0.98359375,"(0.9804919673012755, 0.9099143556425078, 0.9804327773002246, 0.9804919673012755)",0.3-0.7
1720,1,39,10,10,0.8732421875,"(0.8458654371340447, 0.7681256149865112, 0.8636996563459209, 0.8458654371340447)",0.3-0.7
1721,1,39,10,20,0.877734375,"(0.8600140019197425, 0.8079197762999325, 0.876650672800535, 0.8600140019197425)",0.3-0.7
1722,1,39,10,30,0.8880859375,"(0.8697255287179584, 0.817038947906188, 0.8846644051156914, 0.8697255287179584)",0.3-0.7
1723,1,39,10,40,0.8890625,"(0.8714002550775364, 0.7897196163890385, 0.8865112455135865, 0.8714002550775364)",0.3-0.7
1724,1,39,10,50,0.887890625,"(0.8729067410444156, 0.7918602991543727, 0.8875186811001828, 0.8729067410444156)",0.3-0.7
1725,1,39,10,60,0.8890625,"(0.875837117778091, 0.8260586371706466, 0.8897752055755509, 0.875837117778091)",0.3-0.7
1726,1,39,10,70,0.8875,"(0.875920834814508, 0.826039125270524, 0.8899629547548052, 0.875920834814508)",0.3-0.7
1727,1,39,10,80,0.88984375,"(0.8766742530848747, 0.8058098872447725, 0.8902360616575284, 0.8766742530848747)",0.3-0.7
