,group,id,max_depth,n_estimators,Accuracy,Cross,test_train
30,2,100,1000,10,0.9765423928230016,"(0.9601922212689462, 0.9480257823749199, 0.9604687620831124, 0.9601922212689462)",0.4-0.6
31,2,100,1000,20,0.9831972939186704,"(0.9704628654991841, 0.95637525555058, 0.9705987641701274, 0.9704628654991841)",0.4-0.6
32,2,100,1000,30,0.9844106184278256,"(0.9734043093276041, 0.9567940993581091, 0.9735095669903273, 0.9734043093276041)",0.4-0.6
33,2,100,1000,40,0.985329803662034,"(0.9749485861877536, 0.9584216874470574, 0.9750461038482146, 0.9749485861877536)",0.4-0.6
34,2,100,1000,50,0.986212221486874,"(0.9764438464440808, 0.9602304652708303, 0.9765381821967154, 0.9764438464440808)",0.4-0.6
35,2,100,1000,60,0.9861754540775056,"(0.9767624768990817, 0.9604346745476071, 0.9768528513219514, 0.9767624768990817)",0.4-0.6
36,2,100,1000,70,0.9858077799838224,"(0.9772037224621432, 0.9609400594209326, 0.9772875308707315, 0.9772037224621432)",0.4-0.6
37,2,100,1000,80,0.9861754540775056,"(0.9777429832087264, 0.9590977200196434, 0.9778144964364163, 0.9777429832087264)",0.4-0.6
38,2,100,1000,90,0.9863225237149792,"(0.9776939666049038, 0.9621140244005775, 0.9777686454058674, 0.9776939666049038)",0.4-0.6
39,2,100,1000,100,0.9868005000367674,"(0.9779635954761854, 0.9614245646005732, 0.9780347285724822, 0.9779635954761854)",0.4-0.6
40,2,100,2000,10,0.9765423928230016,"(0.9601922212689462, 0.9480257823749199, 0.9604687620831124, 0.9601922212689462)",0.4-0.6
41,2,100,2000,20,0.9831972939186704,"(0.9704628654991841, 0.95637525555058, 0.9705987641701274, 0.9704628654991841)",0.4-0.6
42,2,100,2000,30,0.9844106184278256,"(0.9734043093276041, 0.9567940993581091, 0.9735095669903273, 0.9734043093276041)",0.4-0.6
43,2,100,2000,40,0.985329803662034,"(0.9749485861877536, 0.9584216874470574, 0.9750461038482146, 0.9749485861877536)",0.4-0.6
44,2,100,2000,50,0.986212221486874,"(0.9764438464440808, 0.9602304652708303, 0.9765381821967154, 0.9764438464440808)",0.4-0.6
45,2,100,2000,60,0.9861754540775056,"(0.9767624768990817, 0.9604346745476071, 0.9768528513219514, 0.9767624768990817)",0.4-0.6
46,2,100,2000,70,0.9858077799838224,"(0.9772037224621432, 0.9609400594209326, 0.9772875308707315, 0.9772037224621432)",0.4-0.6
47,2,100,2000,80,0.9861754540775056,"(0.9777429832087264, 0.9590977200196434, 0.9778144964364163, 0.9777429832087264)",0.4-0.6
48,2,100,2000,90,0.9863225237149792,"(0.9776939666049038, 0.9621140244005775, 0.9777686454058674, 0.9776939666049038)",0.4-0.6
49,2,100,2000,100,0.9868005000367674,"(0.9779635954761854, 0.9614245646005732, 0.9780347285724822, 0.9779635954761854)",0.4-0.6
50,2,101,50,10,0.8801750128685932,"(0.8606972331768841, 0.8456898319319542, 0.8630425887549219, 0.8606972331768841)",0.4-0.6
51,2,101,50,20,0.8988896242370763,"(0.8852829006342088, 0.8631109618965646, 0.8868844592704137, 0.8852829006342088)",0.4-0.6
52,2,101,50,30,0.9048827119641151,"(0.891337426010973, 0.8646787466907935, 0.8929191388821712, 0.891337426010973)",0.4-0.6
53,2,101,50,40,0.9092948010883152,"(0.8937150752567236, 0.8745294425405113, 0.8952262936850003, 0.8937150752567236)",0.4-0.6
54,2,101,50,50,0.9092212662695788,"(0.8938866108399482, 0.8676863307124446, 0.8954259858255254, 0.8938866108399482)",0.4-0.6
55,2,101,50,60,0.9109861019192588,"(0.895430893708139, 0.8705324389588588, 0.8968852459464604, 0.895430893708139)",0.4-0.6
56,2,101,50,70,0.9112802411942056,"(0.8961907817422838, 0.8712040536453172, 0.8977395798462279, 0.8961907817422838)",0.4-0.6
57,2,101,50,80,0.9111699389661004,"(0.8966810318930858, 0.8725538234823125, 0.898220985098981, 0.8966810318930858)",0.4-0.6
58,2,101,50,90,0.9116479152878888,"(0.8973673935194864, 0.8716290033858186, 0.898908123986417, 0.8973673935194864)",0.4-0.6
59,2,101,50,100,0.9137068902125156,"(0.8986175106762893, 0.8726822118618325, 0.900180411481674, 0.8986175106762893)",0.4-0.6
60,2,101,100,10,0.8801750128685932,"(0.8606972331768841, 0.8456898319319542, 0.8630425887549219, 0.8606972331768841)",0.4-0.6
61,2,101,100,20,0.8988896242370763,"(0.8852829006342088, 0.8631109618965646, 0.8868844592704137, 0.8852829006342088)",0.4-0.6
62,2,101,100,30,0.9048827119641151,"(0.891337426010973, 0.8646787466907935, 0.8929191388821712, 0.891337426010973)",0.4-0.6
63,2,101,100,40,0.9092948010883152,"(0.8937150752567236, 0.8745294425405113, 0.8952262936850003, 0.8937150752567236)",0.4-0.6
64,2,101,100,50,0.9092212662695788,"(0.8938866108399482, 0.8676863307124446, 0.8954259858255254, 0.8938866108399482)",0.4-0.6
65,2,101,100,60,0.9109861019192588,"(0.895430893708139, 0.8705324389588588, 0.8968852459464604, 0.895430893708139)",0.4-0.6
66,2,101,100,70,0.9112802411942056,"(0.8961907817422838, 0.8712040536453172, 0.8977395798462279, 0.8961907817422838)",0.4-0.6
67,2,101,100,80,0.9111699389661004,"(0.8966810318930858, 0.8725538234823125, 0.898220985098981, 0.8966810318930858)",0.4-0.6
68,2,101,100,90,0.9116479152878888,"(0.8973673935194864, 0.8716290033858186, 0.898908123986417, 0.8973673935194864)",0.4-0.6
69,2,101,100,100,0.9137068902125156,"(0.8986175106762893, 0.8726822118618325, 0.900180411481674, 0.8986175106762893)",0.4-0.6
70,2,101,10,10,0.7569674240752996,"(0.7398030263704942, 0.7495099908201304, 0.7405456410867084, 0.7398030263704942)",0.4-0.6
71,2,101,10,20,0.771674387822634,"(0.7539464839741511, 0.7630574919716785, 0.7543259595774886, 0.7539464839741511)",0.4-0.6
72,2,101,10,30,0.7664901831016987,"(0.7524267800023552, 0.7612327979500664, 0.7529174328767027, 0.7524267800023552)",0.4-0.6
73,2,101,10,40,0.7614530480182367,"(0.7512011606333917, 0.761286967975306, 0.7515615981549816, 0.7512011606333917)",0.4-0.6
74,2,101,10,50,0.7589528641811898,"(0.7510050251256282, 0.7619465263812742, 0.751134259736153, 0.7510050251256282)",0.4-0.6
75,2,101,10,60,0.7573350981689828,"(0.7486518165913258, 0.7595557390299801, 0.7487182460778373, 0.7486518165913258)",0.4-0.6
76,2,101,10,70,0.7585851900875065,"(0.7501470137632207, 0.765441050522159, 0.7501697904229416, 0.7501470137632207)",0.4-0.6
77,2,101,10,80,0.7564894477535112,"(0.7492891435897806, 0.7666044336516681, 0.7493499757111846, 0.7492891435897806)",0.4-0.6
78,2,101,10,90,0.757555702625193,"(0.7507598850301244, 0.7658759676583082, 0.7509472170304011, 0.7507598850301244)",0.4-0.6
79,2,101,10,100,0.7579969115376131,"(0.7516177431874821, 0.766332074745946, 0.7518478671071269, 0.7516177431874821)",0.4-0.6
80,2,101,1000,10,0.8801750128685932,"(0.8606972331768841, 0.8456898319319542, 0.8630425887549219, 0.8606972331768841)",0.4-0.6
81,2,101,1000,20,0.8988896242370763,"(0.8852829006342088, 0.8631109618965646, 0.8868844592704137, 0.8852829006342088)",0.4-0.6
82,2,101,1000,30,0.9048827119641151,"(0.891337426010973, 0.8646787466907935, 0.8929191388821712, 0.891337426010973)",0.4-0.6
83,2,101,1000,40,0.9092948010883152,"(0.8937150752567236, 0.8745294425405113, 0.8952262936850003, 0.8937150752567236)",0.4-0.6
84,2,101,1000,50,0.9092212662695788,"(0.8938866108399482, 0.8676863307124446, 0.8954259858255254, 0.8938866108399482)",0.4-0.6
85,2,101,1000,60,0.9109861019192588,"(0.895430893708139, 0.8705324389588588, 0.8968852459464604, 0.895430893708139)",0.4-0.6
86,2,101,1000,70,0.9112802411942056,"(0.8961907817422838, 0.8712040536453172, 0.8977395798462279, 0.8961907817422838)",0.4-0.6
87,2,101,1000,80,0.9111699389661004,"(0.8966810318930858, 0.8725538234823125, 0.898220985098981, 0.8966810318930858)",0.4-0.6
88,2,101,1000,90,0.9116479152878888,"(0.8973673935194864, 0.8716290033858186, 0.898908123986417, 0.8973673935194864)",0.4-0.6
89,2,101,1000,100,0.9137068902125156,"(0.8986175106762893, 0.8726822118618325, 0.900180411481674, 0.8986175106762893)",0.4-0.6
90,2,101,2000,10,0.8801750128685932,"(0.8606972331768841, 0.8456898319319542, 0.8630425887549219, 0.8606972331768841)",0.4-0.6
91,2,101,2000,20,0.8988896242370763,"(0.8852829006342088, 0.8631109618965646, 0.8868844592704137, 0.8852829006342088)",0.4-0.6
92,2,101,2000,30,0.9048827119641151,"(0.891337426010973, 0.8646787466907935, 0.8929191388821712, 0.891337426010973)",0.4-0.6
93,2,101,2000,40,0.9092948010883152,"(0.8937150752567236, 0.8745294425405113, 0.8952262936850003, 0.8937150752567236)",0.4-0.6
94,2,101,2000,50,0.9092212662695788,"(0.8938866108399482, 0.8676863307124446, 0.8954259858255254, 0.8938866108399482)",0.4-0.6
95,2,101,2000,60,0.9109861019192588,"(0.895430893708139, 0.8705324389588588, 0.8968852459464604, 0.895430893708139)",0.4-0.6
96,2,101,2000,70,0.9112802411942056,"(0.8961907817422838, 0.8712040536453172, 0.8977395798462279, 0.8961907817422838)",0.4-0.6
97,2,101,2000,80,0.9111699389661004,"(0.8966810318930858, 0.8725538234823125, 0.898220985098981, 0.8966810318930858)",0.4-0.6
98,2,101,2000,90,0.9116479152878888,"(0.8973673935194864, 0.8716290033858186, 0.898908123986417, 0.8973673935194864)",0.4-0.6
99,2,101,2000,100,0.9137068902125156,"(0.8986175106762893, 0.8726822118618325, 0.900180411481674, 0.8986175106762893)",0.4-0.6
100,2,102,50,10,0.9828296198249872,"(0.9730856248002328, 0.96582927059697, 0.9731895493403616, 0.9730856248002328)",0.4-0.6
101,2,102,50,20,0.9885653356864476,"(0.9804637847294819, 0.9724793508051786, 0.9805314345127037, 0.9804637847294819)",0.4-0.6
102,2,102,50,30,0.9898521950143392,"(0.9814688008430483, 0.9741373857196269, 0.981531410593542, 0.9814688008430483)",0.4-0.6
103,2,102,50,40,0.9896315905581292,"(0.9821306316373836, 0.9737494356181063, 0.9821931990387929, 0.9821306316373836)",0.4-0.6
104,2,102,50,50,0.9897051253768661,"(0.9825963809963255, 0.9741066476635563, 0.9826528317525126, 0.9825963809963255)",0.4-0.6
105,2,102,50,60,0.9898154276049709,"(0.9827924834598626, 0.9743147688024354, 0.9828470888645174, 0.9827924834598626)",0.4-0.6
106,2,102,50,70,0.9902934039267594,"(0.9829885739073175, 0.9744224078380528, 0.9830354059500277, 0.9829885739073175)",0.4-0.6
107,2,102,50,80,0.9904404735642328,"(0.983552353469884, 0.9745774073609264, 0.9835978972034584, 0.983552353469884)",0.4-0.6
108,2,102,50,90,0.9906978454298109,"(0.9834297714060499, 0.975437614310551, 0.9834774397994911, 0.9834297714060499)",0.4-0.6
109,2,102,50,100,0.9906610780204428,"(0.9836994122934135, 0.9747275924815468, 0.9837457563777197, 0.9836994122934135)",0.4-0.6
110,2,102,100,10,0.9828296198249872,"(0.9730856248002328, 0.96582927059697, 0.9731895493403616, 0.9730856248002328)",0.4-0.6
111,2,102,100,20,0.9885653356864476,"(0.9804637847294819, 0.9724793508051786, 0.9805314345127037, 0.9804637847294819)",0.4-0.6
112,2,102,100,30,0.9898521950143392,"(0.9814688008430483, 0.9741373857196269, 0.981531410593542, 0.9814688008430483)",0.4-0.6
113,2,102,100,40,0.9896315905581292,"(0.9821306316373836, 0.9737494356181063, 0.9821931990387929, 0.9821306316373836)",0.4-0.6
114,2,102,100,50,0.9897051253768661,"(0.9825963809963255, 0.9741066476635563, 0.9826528317525126, 0.9825963809963255)",0.4-0.6
115,2,102,100,60,0.9898154276049709,"(0.9827924834598626, 0.9743147688024354, 0.9828470888645174, 0.9827924834598626)",0.4-0.6
116,2,102,100,70,0.9902934039267594,"(0.9829885739073175, 0.9744224078380528, 0.9830354059500277, 0.9829885739073175)",0.4-0.6
117,2,102,100,80,0.9904404735642328,"(0.983552353469884, 0.9745774073609264, 0.9835978972034584, 0.983552353469884)",0.4-0.6
118,2,102,100,90,0.9906978454298109,"(0.9834297714060499, 0.975437614310551, 0.9834774397994911, 0.9834297714060499)",0.4-0.6
119,2,102,100,100,0.9906610780204428,"(0.9836994122934135, 0.9747275924815468, 0.9837457563777197, 0.9836994122934135)",0.4-0.6
120,2,102,10,10,0.8058313111258181,"(0.805421986787116, 0.8355762917096131, 0.80704189220161, 0.805421986787116)",0.4-0.6
121,2,102,10,20,0.8199132289138907,"(0.8141239374779203, 0.8491114751543106, 0.8153598126111834, 0.8141239374779203)",0.4-0.6
122,2,102,10,30,0.8270093389219796,"(0.8199087048105185, 0.855143495752721, 0.820834200104186, 0.8199087048105185)",0.4-0.6
123,2,102,10,40,0.828590337524818,"(0.8221148004489208, 0.8560746521093238, 0.8229359787427413, 0.8221148004489208)",0.4-0.6
124,2,102,10,50,0.8266784322376646,"(0.8228011440511981, 0.8546977527444761, 0.8236333173252394, 0.8228011440511981)",0.4-0.6
125,2,102,10,60,0.8277446871093462,"(0.823904226416636, 0.8553379994362507, 0.8250468990853694, 0.823904226416636)",0.4-0.6
126,2,102,10,70,0.8290315464372381,"(0.8247621776986318, 0.8576036989911799, 0.8258565973015353, 0.8247621776986318)",0.4-0.6
127,2,102,10,80,0.8307228472681815,"(0.8246396497071682, 0.8574429461767685, 0.8258801660422932, 0.8246396497071682)",0.4-0.6
128,2,102,10,90,0.8315317302742848,"(0.8252769827136639, 0.856811501810756, 0.8265378281617751, 0.8252769827136639)",0.4-0.6
129,2,102,10,100,0.8316787999117582,"(0.8252769646895406, 0.8559291769394418, 0.8266552126941413, 0.8252769646895406)",0.4-0.6
130,2,102,1000,10,0.9828296198249872,"(0.9730856248002328, 0.96582927059697, 0.9731895493403616, 0.9730856248002328)",0.4-0.6
131,2,102,1000,20,0.9885653356864476,"(0.9804637847294819, 0.9724793508051786, 0.9805314345127037, 0.9804637847294819)",0.4-0.6
132,2,102,1000,30,0.9898521950143392,"(0.9814688008430483, 0.9741373857196269, 0.981531410593542, 0.9814688008430483)",0.4-0.6
133,2,102,1000,40,0.9896315905581292,"(0.9821306316373836, 0.9737494356181063, 0.9821931990387929, 0.9821306316373836)",0.4-0.6
134,2,102,1000,50,0.9897051253768661,"(0.9825963809963255, 0.9741066476635563, 0.9826528317525126, 0.9825963809963255)",0.4-0.6
135,2,102,1000,60,0.9898154276049709,"(0.9827924834598626, 0.9743147688024354, 0.9828470888645174, 0.9827924834598626)",0.4-0.6
136,2,102,1000,70,0.9902934039267594,"(0.9829885739073175, 0.9744224078380528, 0.9830354059500277, 0.9829885739073175)",0.4-0.6
137,2,102,1000,80,0.9904404735642328,"(0.983552353469884, 0.9745774073609264, 0.9835978972034584, 0.983552353469884)",0.4-0.6
138,2,102,1000,90,0.9906978454298109,"(0.9834297714060499, 0.975437614310551, 0.9834774397994911, 0.9834297714060499)",0.4-0.6
139,2,102,1000,100,0.9906610780204428,"(0.9836994122934135, 0.9747275924815468, 0.9837457563777197, 0.9836994122934135)",0.4-0.6
140,2,102,2000,10,0.9828296198249872,"(0.9730856248002328, 0.96582927059697, 0.9731895493403616, 0.9730856248002328)",0.4-0.6
141,2,102,2000,20,0.9885653356864476,"(0.9804637847294819, 0.9724793508051786, 0.9805314345127037, 0.9804637847294819)",0.4-0.6
142,2,102,2000,30,0.9898521950143392,"(0.9814688008430483, 0.9741373857196269, 0.981531410593542, 0.9814688008430483)",0.4-0.6
143,2,102,2000,40,0.9896315905581292,"(0.9821306316373836, 0.9737494356181063, 0.9821931990387929, 0.9821306316373836)",0.4-0.6
144,2,102,2000,50,0.9897051253768661,"(0.9825963809963255, 0.9741066476635563, 0.9826528317525126, 0.9825963809963255)",0.4-0.6
145,2,102,2000,60,0.9898154276049709,"(0.9827924834598626, 0.9743147688024354, 0.9828470888645174, 0.9827924834598626)",0.4-0.6
146,2,102,2000,70,0.9902934039267594,"(0.9829885739073175, 0.9744224078380528, 0.9830354059500277, 0.9829885739073175)",0.4-0.6
147,2,102,2000,80,0.9904404735642328,"(0.983552353469884, 0.9745774073609264, 0.9835978972034584, 0.983552353469884)",0.4-0.6
148,2,102,2000,90,0.9906978454298109,"(0.9834297714060499, 0.975437614310551, 0.9834774397994911, 0.9834297714060499)",0.4-0.6
149,2,102,2000,100,0.9906610780204428,"(0.9836994122934135, 0.9747275924815468, 0.9837457563777197, 0.9836994122934135)",0.4-0.6
150,1,10,50,10,0.782300169130083,"(0.7573290892530563, 0.695705719424227, 0.7589681617763475, 0.7573290892530563)",0.4-0.6
151,1,10,50,20,0.8073755423192882,"(0.7824541916901582, 0.7231510042726448, 0.7832100200969626, 0.7824541916901582)",0.4-0.6
152,1,10,50,30,0.8151334656960071,"(0.7913030449954219, 0.7325639306242338, 0.7922689754838752, 0.7913030449954219)",0.4-0.6
153,1,10,50,40,0.8193249503639973,"(0.7955191638488953, 0.7378068170293864, 0.7968167400030584, 0.7955191638488953)",0.4-0.6
154,1,10,50,50,0.8215677623354658,"(0.799539213283058, 0.7453602519834832, 0.80066519844009, 0.799539213283058)",0.4-0.6
155,1,10,50,60,0.8256857121847194,"(0.8001765462895541, 0.7470377219829529, 0.8010964564606067, 0.8001765462895541)",0.4-0.6
156,1,10,50,70,0.8289212442091329,"(0.8016717644895929, 0.7475632017096207, 0.8027807733104184, 0.8016717644895929)",0.4-0.6
157,1,10,50,80,0.8302448709463931,"(0.8038533563321149, 0.750896178540586, 0.8048892143804272, 0.8038533563321149)",0.4-0.6
158,1,10,50,90,0.829472755349658,"(0.8038043547483952, 0.7501097532660703, 0.8048417769314083, 0.8038043547483952)",0.4-0.6
159,1,10,50,100,0.8299139642620781,"(0.8040495008519402, 0.7518285293822828, 0.8051505298925026, 0.8040495008519402)",0.4-0.6
160,1,10,100,10,0.782300169130083,"(0.7573290892530563, 0.695705719424227, 0.7589681617763475, 0.7573290892530563)",0.4-0.6
161,1,10,100,20,0.8073755423192882,"(0.7824541916901582, 0.7231510042726448, 0.7832100200969626, 0.7824541916901582)",0.4-0.6
162,1,10,100,30,0.8151334656960071,"(0.7913030449954219, 0.7325639306242338, 0.7922689754838752, 0.7913030449954219)",0.4-0.6
163,1,10,100,40,0.8193249503639973,"(0.7955191638488953, 0.7378068170293864, 0.7968167400030584, 0.7955191638488953)",0.4-0.6
164,1,10,100,50,0.8215677623354658,"(0.799539213283058, 0.7453602519834832, 0.80066519844009, 0.799539213283058)",0.4-0.6
165,1,10,100,60,0.8256857121847194,"(0.8001765462895541, 0.7470377219829529, 0.8010964564606067, 0.8001765462895541)",0.4-0.6
166,1,10,100,70,0.8289212442091329,"(0.8016717644895929, 0.7475632017096207, 0.8027807733104184, 0.8016717644895929)",0.4-0.6
167,1,10,100,80,0.8302448709463931,"(0.8038533563321149, 0.750896178540586, 0.8048892143804272, 0.8038533563321149)",0.4-0.6
168,1,10,100,90,0.829472755349658,"(0.8038043547483952, 0.7501097532660703, 0.8048417769314083, 0.8038043547483952)",0.4-0.6
169,1,10,100,100,0.8299139642620781,"(0.8040495008519402, 0.7518285293822828, 0.8051505298925026, 0.8040495008519402)",0.4-0.6
170,1,10,10,10,0.5461798661666301,"(0.5377486337714397, 0.5001177964738146, 0.5760355068128176, 0.5377486337714397)",0.4-0.6
171,1,10,10,20,0.5570997867490257,"(0.5489507286552321, 0.5214857681855796, 0.5892871586786022, 0.5489507286552321)",0.4-0.6
172,1,10,10,30,0.5587543201706008,"(0.5532894085443958, 0.5226608342985319, 0.5926735431516864, 0.5532894085443958)",0.4-0.6
173,1,10,10,40,0.562945804838591,"(0.5546129469682223, 0.5234967680075224, 0.5932034551096956, 0.5546129469682223)",0.4-0.6
174,1,10,10,50,0.5653724538569013,"(0.5542452638611518, 0.5235557308896012, 0.5925900255255115, 0.5542452638611518)",0.4-0.6
175,1,10,10,60,0.5641591293477461,"(0.5538039702337609, 0.520574582495509, 0.5924958429149739, 0.5538039702337609)",0.4-0.6
176,1,10,10,70,0.5667696154128979,"(0.5544903498842851, 0.5215517986608934, 0.5927142048341947, 0.5544903498842851)",0.4-0.6
177,1,10,10,80,0.5658504301786896,"(0.5565003430591503, 0.5222423842216302, 0.5947109700405474, 0.5565003430591503)",0.4-0.6
178,1,10,10,90,0.5642326641664829,"(0.5586084235140312, 0.5247912025248838, 0.5959171656568315, 0.5586084235140312)",0.4-0.6
179,1,10,10,100,0.5644900360320612,"(0.5600792100146836, 0.5265557069621867, 0.596759347789152, 0.5600792100146836)",0.4-0.6
180,1,10,1000,10,0.782300169130083,"(0.7573290892530563, 0.695705719424227, 0.7589681617763475, 0.7573290892530563)",0.4-0.6
181,1,10,1000,20,0.8073755423192882,"(0.7824541916901582, 0.7231510042726448, 0.7832100200969626, 0.7824541916901582)",0.4-0.6
182,1,10,1000,30,0.8151334656960071,"(0.7913030449954219, 0.7325639306242338, 0.7922689754838752, 0.7913030449954219)",0.4-0.6
183,1,10,1000,40,0.8193249503639973,"(0.7955191638488953, 0.7378068170293864, 0.7968167400030584, 0.7955191638488953)",0.4-0.6
184,1,10,1000,50,0.8215677623354658,"(0.799539213283058, 0.7453602519834832, 0.80066519844009, 0.799539213283058)",0.4-0.6
185,1,10,1000,60,0.8256857121847194,"(0.8001765462895541, 0.7470377219829529, 0.8010964564606067, 0.8001765462895541)",0.4-0.6
186,1,10,1000,70,0.8289212442091329,"(0.8016717644895929, 0.7475632017096207, 0.8027807733104184, 0.8016717644895929)",0.4-0.6
187,1,10,1000,80,0.8302448709463931,"(0.8038533563321149, 0.750896178540586, 0.8048892143804272, 0.8038533563321149)",0.4-0.6
188,1,10,1000,90,0.829472755349658,"(0.8038043547483952, 0.7501097532660703, 0.8048417769314083, 0.8038043547483952)",0.4-0.6
189,1,10,1000,100,0.8299139642620781,"(0.8040495008519402, 0.7518285293822828, 0.8051505298925026, 0.8040495008519402)",0.4-0.6
190,1,10,2000,10,0.782300169130083,"(0.7573290892530563, 0.695705719424227, 0.7589681617763475, 0.7573290892530563)",0.4-0.6
191,1,10,2000,20,0.8073755423192882,"(0.7824541916901582, 0.7231510042726448, 0.7832100200969626, 0.7824541916901582)",0.4-0.6
192,1,10,2000,30,0.8151334656960071,"(0.7913030449954219, 0.7325639306242338, 0.7922689754838752, 0.7913030449954219)",0.4-0.6
193,1,10,2000,40,0.8193249503639973,"(0.7955191638488953, 0.7378068170293864, 0.7968167400030584, 0.7955191638488953)",0.4-0.6
194,1,10,2000,50,0.8215677623354658,"(0.799539213283058, 0.7453602519834832, 0.80066519844009, 0.799539213283058)",0.4-0.6
195,1,10,2000,60,0.8256857121847194,"(0.8001765462895541, 0.7470377219829529, 0.8010964564606067, 0.8001765462895541)",0.4-0.6
196,1,10,2000,70,0.8289212442091329,"(0.8016717644895929, 0.7475632017096207, 0.8027807733104184, 0.8016717644895929)",0.4-0.6
197,1,10,2000,80,0.8302448709463931,"(0.8038533563321149, 0.750896178540586, 0.8048892143804272, 0.8038533563321149)",0.4-0.6
198,1,10,2000,90,0.829472755349658,"(0.8038043547483952, 0.7501097532660703, 0.8048417769314083, 0.8038043547483952)",0.4-0.6
199,1,10,2000,100,0.8299139642620781,"(0.8040495008519402, 0.7518285293822828, 0.8051505298925026, 0.8040495008519402)",0.4-0.6
200,1,11,50,10,0.7877049783072285,"(0.7554907638383211, 0.6925557557962818, 0.7574370481171849, 0.7554907638383211)",0.4-0.6
201,1,11,50,20,0.8108684462092801,"(0.7846601371275315, 0.7313218095656628, 0.7856092998118693, 0.7846601371275315)",0.4-0.6
