,group,id,max_depth,n_estimators,Accuracy,Cross,test_train
43,2,100,2000,40,0.9887739595078191,"(0.9804811429772036, 0.9643633080137265, 0.9805222390119439, 0.9804811429772036)",0.3-0.7
44,2,100,2000,50,0.9889700475513504,"(0.9816787477676228, 0.9692798365953225, 0.9817269492554734, 0.9816787477676228)",0.3-0.7
45,2,100,2000,60,0.9897543997254769,"(0.9815736947158316, 0.9671851131671542, 0.981632742617992, 0.9815736947158316)",0.3-0.7
46,2,100,2000,70,0.9901955978234228,"(0.9823300766887278, 0.9678289148221605, 0.9823818031104249, 0.9823300766887278)",0.3-0.7
47,2,100,2000,80,0.9899014657581254,"(0.9823931085198024, 0.9670832013146246, 0.982446210827721, 0.9823931085198024)",0.3-0.7
48,2,100,2000,90,0.9899014657581254,"(0.9826032146233847, 0.9680119574236494, 0.9826518417369906, 0.9826032146233847)",0.3-0.7
49,2,100,2000,100,0.9898034217363596,"(0.9832125223237735, 0.9690534338111612, 0.983257032584652, 0.9832125223237735)",0.3-0.7
50,2,101,50,10,0.8853865385558115,"(0.871604160100851, 0.8544940349049929, 0.8739311424718885, 0.871604160100851)",0.3-0.7
51,2,101,50,20,0.9079856855728222,"(0.8975942851139825, 0.8737699351451074, 0.8988697674453221, 0.8975942851139825)",0.3-0.7
52,2,101,50,30,0.9138193048678857,"(0.9036663515075112, 0.8731786505918315, 0.9050133563015225, 0.9036663515075112)",0.3-0.7
53,2,101,50,40,0.9156821412814352,"(0.9047168820254228, 0.8727954995042907, 0.9060282766327863, 0.9047168820254228)",0.3-0.7
54,2,101,50,50,0.9176920437276336,"(0.9049479987393634, 0.8730219013172699, 0.9062433236457107, 0.9049479987393634)",0.3-0.7
55,2,101,50,60,0.9199470562282464,"(0.9063557096333648, 0.8764691295825264, 0.9076938219199244, 0.9063557096333648)",0.3-0.7
56,2,101,50,70,0.9208294524241384,"(0.9078894841895156, 0.8771129447441549, 0.9092014678110969, 0.9078894841895156)",0.3-0.7
57,2,101,50,80,0.9202411882935438,"(0.9083517176173969, 0.8756164150430982, 0.9096512552206969, 0.9083517176173969)",0.3-0.7
58,2,101,50,90,0.92102554046767,"(0.9091921420317262, 0.8777238072530545, 0.9104284205478784, 0.9091921420317262)",0.3-0.7
59,2,101,50,100,0.9224962007941566,"(0.9099485240046224, 0.8780965309664165, 0.911242935321287, 0.9099485240046224)",0.3-0.7
60,2,101,100,10,0.8853865385558115,"(0.871604160100851, 0.8544940349049929, 0.8739311424718885, 0.871604160100851)",0.3-0.7
61,2,101,100,20,0.9079856855728222,"(0.8975942851139825, 0.8737699351451074, 0.8988697674453221, 0.8975942851139825)",0.3-0.7
62,2,101,100,30,0.9138193048678857,"(0.9036663515075112, 0.8731786505918315, 0.9050133563015225, 0.9036663515075112)",0.3-0.7
63,2,101,100,40,0.9156821412814352,"(0.9047168820254228, 0.8727954995042907, 0.9060282766327863, 0.9047168820254228)",0.3-0.7
64,2,101,100,50,0.9176920437276336,"(0.9049479987393634, 0.8730219013172699, 0.9062433236457107, 0.9049479987393634)",0.3-0.7
65,2,101,100,60,0.9199470562282464,"(0.9063557096333648, 0.8764691295825264, 0.9076938219199244, 0.9063557096333648)",0.3-0.7
66,2,101,100,70,0.9208294524241384,"(0.9078894841895156, 0.8771129447441549, 0.9092014678110969, 0.9078894841895156)",0.3-0.7
67,2,101,100,80,0.9202411882935438,"(0.9083517176173969, 0.8756164150430982, 0.9096512552206969, 0.9083517176173969)",0.3-0.7
68,2,101,100,90,0.92102554046767,"(0.9091921420317262, 0.8777238072530545, 0.9104284205478784, 0.9091921420317262)",0.3-0.7
69,2,101,100,100,0.9224962007941566,"(0.9099485240046224, 0.8780965309664165, 0.911242935321287, 0.9099485240046224)",0.3-0.7
70,2,101,10,10,0.7457718515613511,"(0.7465069860279441, 0.7589991792240767, 0.7469018519935414, 0.7465069860279441)",0.3-0.7
71,2,101,10,20,0.7648904358056767,"(0.7560668137409391, 0.7624961750930177, 0.7564432104086561, 0.7560668137409391)",0.3-0.7
72,2,101,10,30,0.7657728320015688,"(0.7564870259481038, 0.7638355072357261, 0.7565160756848951, 0.7564870259481038)",0.3-0.7
73,2,101,10,40,0.7619491151527036,"(0.7558777182477151, 0.763580474992443, 0.756300124185018, 0.7558777182477151)",0.3-0.7
74,2,101,10,50,0.761753027109172,"(0.755058304443744, 0.7651749642040484, 0.7551640640307159, 0.755058304443744)",0.3-0.7
75,2,101,10,60,0.7620961811853523,"(0.7541338375879819, 0.7657115393973258, 0.754006762019882, 0.7541338375879819)",0.3-0.7
76,2,101,10,70,0.7616549830874062,"(0.7549952726126694, 0.7644960489928263, 0.7550625519261034, 0.7549952726126694)",0.3-0.7
77,2,101,10,80,0.7623903132506495,"(0.7544489967433554, 0.7635153118700189, 0.7546302091271974, 0.7544489967433554)",0.3-0.7
78,2,101,10,90,0.7624883572724153,"(0.75486920895052, 0.7646897165612974, 0.7551118450783662, 0.75486920895052)",0.3-0.7
79,2,101,10,100,0.7635668415118388,"(0.756234898623805, 0.7657409147200507, 0.7565282110294199, 0.756234898623805)",0.3-0.7
80,2,101,1000,10,0.8853865385558115,"(0.871604160100851, 0.8544940349049929, 0.8739311424718885, 0.871604160100851)",0.3-0.7
81,2,101,1000,20,0.9079856855728222,"(0.8975942851139825, 0.8737699351451074, 0.8988697674453221, 0.8975942851139825)",0.3-0.7
82,2,101,1000,30,0.9138193048678857,"(0.9036663515075112, 0.8731786505918315, 0.9050133563015225, 0.9036663515075112)",0.3-0.7
83,2,101,1000,40,0.9156821412814352,"(0.9047168820254228, 0.8727954995042907, 0.9060282766327863, 0.9047168820254228)",0.3-0.7
84,2,101,1000,50,0.9176920437276336,"(0.9049479987393634, 0.8730219013172699, 0.9062433236457107, 0.9049479987393634)",0.3-0.7
85,2,101,1000,60,0.9199470562282464,"(0.9063557096333648, 0.8764691295825264, 0.9076938219199244, 0.9063557096333648)",0.3-0.7
86,2,101,1000,70,0.9208294524241384,"(0.9078894841895156, 0.8771129447441549, 0.9092014678110969, 0.9078894841895156)",0.3-0.7
87,2,101,1000,80,0.9202411882935438,"(0.9083517176173969, 0.8756164150430982, 0.9096512552206969, 0.9083517176173969)",0.3-0.7
88,2,101,1000,90,0.92102554046767,"(0.9091921420317262, 0.8777238072530545, 0.9104284205478784, 0.9091921420317262)",0.3-0.7
89,2,101,1000,100,0.9224962007941566,"(0.9099485240046224, 0.8780965309664165, 0.911242935321287, 0.9099485240046224)",0.3-0.7
90,2,101,2000,10,0.8853865385558115,"(0.871604160100851, 0.8544940349049929, 0.8739311424718885, 0.871604160100851)",0.3-0.7
91,2,101,2000,20,0.9079856855728222,"(0.8975942851139825, 0.8737699351451074, 0.8988697674453221, 0.8975942851139825)",0.3-0.7
92,2,101,2000,30,0.9138193048678857,"(0.9036663515075112, 0.8731786505918315, 0.9050133563015225, 0.9036663515075112)",0.3-0.7
93,2,101,2000,40,0.9156821412814352,"(0.9047168820254228, 0.8727954995042907, 0.9060282766327863, 0.9047168820254228)",0.3-0.7
94,2,101,2000,50,0.9176920437276336,"(0.9049479987393634, 0.8730219013172699, 0.9062433236457107, 0.9049479987393634)",0.3-0.7
95,2,101,2000,60,0.9199470562282464,"(0.9063557096333648, 0.8764691295825264, 0.9076938219199244, 0.9063557096333648)",0.3-0.7
96,2,101,2000,70,0.9208294524241384,"(0.9078894841895156, 0.8771129447441549, 0.9092014678110969, 0.9078894841895156)",0.3-0.7
97,2,101,2000,80,0.9202411882935438,"(0.9083517176173969, 0.8756164150430982, 0.9096512552206969, 0.9083517176173969)",0.3-0.7
98,2,101,2000,90,0.92102554046767,"(0.9091921420317262, 0.8777238072530545, 0.9104284205478784, 0.9091921420317262)",0.3-0.7
99,2,101,2000,100,0.9224962007941566,"(0.9099485240046224, 0.8780965309664165, 0.911242935321287, 0.9099485240046224)",0.3-0.7
100,2,102,50,10,0.9873032991813324,"(0.9794516230696502, 0.9692007338308214, 0.9795181720476288, 0.9794516230696502)",0.3-0.7
101,2,102,50,20,0.9908819059757832,"(0.984536190776342, 0.972647714637354, 0.9845694265838054, 0.984536190776342)",0.3-0.7
102,2,102,50,30,0.9921564782587382,"(0.9863010820464334, 0.9749145311033145, 0.9863286355499706, 0.9863010820464334)",0.3-0.7
103,2,102,50,40,0.9925976763566842,"(0.9871835276814792, 0.9755755828296186, 0.9872055348923136, 0.9871835276814792)",0.3-0.7
104,2,102,50,50,0.9929408304328644,"(0.9871415064607627, 0.9756352315831414, 0.987164541407189, 0.9871415064607627)",0.3-0.7
105,2,102,50,60,0.9928427864110986,"(0.9879399096543754, 0.9761167745583703, 0.9879617158746399, 0.9879399096543754)",0.3-0.7
106,2,102,50,70,0.99269572037845,"(0.9879399096543755, 0.9754366113528782, 0.9879653537802096, 0.9879399096543755)",0.3-0.7
107,2,102,50,80,0.99269572037845,"(0.9881500157579577, 0.9737411664691498, 0.9881788747915735, 0.9881500157579577)",0.3-0.7
108,2,102,50,90,0.9931859404872788,"(0.9882340581993907, 0.9746910316803659, 0.9882595635512764, 0.9882340581993907)",0.3-0.7
109,2,102,50,100,0.9932349624981616,"(0.9884861855236894, 0.9739276108159067, 0.9885121085520863, 0.9884861855236894)",0.3-0.7
110,2,102,100,10,0.9873032991813324,"(0.9794516230696502, 0.9692007338308214, 0.9795181720476288, 0.9794516230696502)",0.3-0.7
111,2,102,100,20,0.9908819059757832,"(0.984536190776342, 0.972647714637354, 0.9845694265838054, 0.984536190776342)",0.3-0.7
112,2,102,100,30,0.9921564782587382,"(0.9863010820464334, 0.9749145311033145, 0.9863286355499706, 0.9863010820464334)",0.3-0.7
113,2,102,100,40,0.9925976763566842,"(0.9871835276814792, 0.9755755828296186, 0.9872055348923136, 0.9871835276814792)",0.3-0.7
114,2,102,100,50,0.9929408304328644,"(0.9871415064607627, 0.9756352315831414, 0.987164541407189, 0.9871415064607627)",0.3-0.7
115,2,102,100,60,0.9928427864110986,"(0.9879399096543754, 0.9761167745583703, 0.9879617158746399, 0.9879399096543754)",0.3-0.7
116,2,102,100,70,0.99269572037845,"(0.9879399096543755, 0.9754366113528782, 0.9879653537802096, 0.9879399096543755)",0.3-0.7
117,2,102,100,80,0.99269572037845,"(0.9881500157579577, 0.9737411664691498, 0.9881788747915735, 0.9881500157579577)",0.3-0.7
118,2,102,100,90,0.9931859404872788,"(0.9882340581993907, 0.9746910316803659, 0.9882595635512764, 0.9882340581993907)",0.3-0.7
119,2,102,100,100,0.9932349624981616,"(0.9884861855236894, 0.9739276108159067, 0.9885121085520863, 0.9884861855236894)",0.3-0.7
120,2,102,10,10,0.8070983871758419,"(0.812102111566341, 0.8437980997092644, 0.8138104775245365, 0.812102111566341)",0.3-0.7
121,2,102,10,20,0.817442031472131,"(0.8219350772139931, 0.8515379876690693, 0.8232143081564274, 0.8219350772139931)",0.3-0.7
122,2,102,10,30,0.8229815187018972,"(0.8225023636936651, 0.8523216571703465, 0.8237356068514419, 0.8225023636936651)",0.3-0.7
123,2,102,10,40,0.8271974116378253,"(0.8244983716776971, 0.854144125455983, 0.8256670351932662, 0.8244983716776971)",0.3-0.7
124,2,102,10,50,0.8247953331045641,"(0.8249606051055782, 0.8550186597593596, 0.8259949929500221, 0.8249606051055782)",0.3-0.7
125,2,102,10,60,0.8295014461493211,"(0.8244353398466224, 0.8531539097269851, 0.8253973779144411, 0.8244353398466224)",0.3-0.7
126,2,102,10,70,0.8340604931614295,"(0.8248135308330706, 0.8550433918870608, 0.8257894454952023, 0.8248135308330706)",0.3-0.7
127,2,102,10,80,0.8342565812049609,"(0.8252757642609516, 0.8561823472058748, 0.8262912824120431, 0.8252757642609516)",0.3-0.7
128,2,102,10,90,0.8353350654443845,"(0.8266204433238785, 0.857114078535402, 0.8277364481224219, 0.8266204433238785)",0.3-0.7
129,2,102,10,100,0.834697779302907,"(0.8257379976888327, 0.8563492512158171, 0.8270576574236228, 0.8257379976888327)",0.3-0.7
130,2,102,1000,10,0.9873032991813324,"(0.9794516230696502, 0.9692007338308214, 0.9795181720476288, 0.9794516230696502)",0.3-0.7
131,2,102,1000,20,0.9908819059757832,"(0.984536190776342, 0.972647714637354, 0.9845694265838054, 0.984536190776342)",0.3-0.7
132,2,102,1000,30,0.9921564782587382,"(0.9863010820464334, 0.9749145311033145, 0.9863286355499706, 0.9863010820464334)",0.3-0.7
133,2,102,1000,40,0.9925976763566842,"(0.9871835276814792, 0.9755755828296186, 0.9872055348923136, 0.9871835276814792)",0.3-0.7
134,2,102,1000,50,0.9929408304328644,"(0.9871415064607627, 0.9756352315831414, 0.987164541407189, 0.9871415064607627)",0.3-0.7
135,2,102,1000,60,0.9928427864110986,"(0.9879399096543754, 0.9761167745583703, 0.9879617158746399, 0.9879399096543754)",0.3-0.7
136,2,102,1000,70,0.99269572037845,"(0.9879399096543755, 0.9754366113528782, 0.9879653537802096, 0.9879399096543755)",0.3-0.7
137,2,102,1000,80,0.99269572037845,"(0.9881500157579577, 0.9737411664691498, 0.9881788747915735, 0.9881500157579577)",0.3-0.7
138,2,102,1000,90,0.9931859404872788,"(0.9882340581993907, 0.9746910316803659, 0.9882595635512764, 0.9882340581993907)",0.3-0.7
139,2,102,1000,100,0.9932349624981616,"(0.9884861855236894, 0.9739276108159067, 0.9885121085520863, 0.9884861855236894)",0.3-0.7
140,2,102,2000,10,0.9873032991813324,"(0.9794516230696502, 0.9692007338308214, 0.9795181720476288, 0.9794516230696502)",0.3-0.7
141,2,102,2000,20,0.9908819059757832,"(0.984536190776342, 0.972647714637354, 0.9845694265838054, 0.984536190776342)",0.3-0.7
142,2,102,2000,30,0.9921564782587382,"(0.9863010820464334, 0.9749145311033145, 0.9863286355499706, 0.9863010820464334)",0.3-0.7
143,2,102,2000,40,0.9925976763566842,"(0.9871835276814792, 0.9755755828296186, 0.9872055348923136, 0.9871835276814792)",0.3-0.7
144,2,102,2000,50,0.9929408304328644,"(0.9871415064607627, 0.9756352315831414, 0.987164541407189, 0.9871415064607627)",0.3-0.7
145,2,102,2000,60,0.9928427864110986,"(0.9879399096543754, 0.9761167745583703, 0.9879617158746399, 0.9879399096543754)",0.3-0.7
146,2,102,2000,70,0.99269572037845,"(0.9879399096543755, 0.9754366113528782, 0.9879653537802096, 0.9879399096543755)",0.3-0.7
147,2,102,2000,80,0.99269572037845,"(0.9881500157579577, 0.9737411664691498, 0.9881788747915735, 0.9881500157579577)",0.3-0.7
148,2,102,2000,90,0.9931859404872788,"(0.9882340581993907, 0.9746910316803659, 0.9882595635512764, 0.9882340581993907)",0.3-0.7
149,2,102,2000,100,0.9932349624981616,"(0.9884861855236894, 0.9739276108159067, 0.9885121085520863, 0.9884861855236894)",0.3-0.7
150,1,10,50,10,0.7982744252169224,"(0.7774135938649017, 0.7319355304203782, 0.7794503831423855, 0.7774135938649017)",0.3-0.7
151,1,10,50,20,0.8189126917986176,"(0.7999579787792837, 0.7527542885389878, 0.8012910575892243, 0.7999579787792837)",0.3-0.7
152,1,10,50,30,0.8301877543016815,"(0.8105893476205484, 0.7611953356528371, 0.811561762420342, 0.8105893476205484)",0.3-0.7
153,1,10,50,40,0.8354331094661503,"(0.8141401407710893, 0.7645629364448056, 0.8153390943431373, 0.8141401407710893)",0.3-0.7
154,1,10,50,50,0.8383744301191235,"(0.8172917323248241, 0.7652531758242133, 0.8185542796936172, 0.8172917323248241)",0.3-0.7
155,1,10,50,60,0.8393548703367812,"(0.8193297615295723, 0.764081411649727, 0.8205206843815482, 0.8193297615295723)",0.3-0.7
156,1,10,50,70,0.8409725966959165,"(0.8198970480092447, 0.7664847677835357, 0.8212694280687627, 0.8198970480092447)",0.3-0.7
157,1,10,50,80,0.8421001029462228,"(0.8207794936442904, 0.7656980648847098, 0.8220419568814148, 0.8207794936442904)",0.3-0.7
158,1,10,50,90,0.8429824991421148,"(0.8227334804076059, 0.7653812533393413, 0.8239873483137143, 0.8227334804076059)",0.3-0.7
159,1,10,50,100,0.8437668513162411,"(0.823027628952621, 0.7662536449554619, 0.8243380164780192, 0.823027628952621)",0.3-0.7
160,1,10,100,10,0.7982744252169224,"(0.7774135938649017, 0.7319355304203782, 0.7794503831423855, 0.7774135938649017)",0.3-0.7
161,1,10,100,20,0.8189126917986176,"(0.7999579787792837, 0.7527542885389878, 0.8012910575892243, 0.7999579787792837)",0.3-0.7
162,1,10,100,30,0.8301877543016815,"(0.8105893476205484, 0.7611953356528371, 0.811561762420342, 0.8105893476205484)",0.3-0.7
163,1,10,100,40,0.8354331094661503,"(0.8141401407710893, 0.7645629364448056, 0.8153390943431373, 0.8141401407710893)",0.3-0.7
164,1,10,100,50,0.8383744301191235,"(0.8172917323248241, 0.7652531758242133, 0.8185542796936172, 0.8172917323248241)",0.3-0.7
165,1,10,100,60,0.8393548703367812,"(0.8193297615295723, 0.764081411649727, 0.8205206843815482, 0.8193297615295723)",0.3-0.7
166,1,10,100,70,0.8409725966959165,"(0.8198970480092447, 0.7664847677835357, 0.8212694280687627, 0.8198970480092447)",0.3-0.7
167,1,10,100,80,0.8421001029462228,"(0.8207794936442904, 0.7656980648847098, 0.8220419568814148, 0.8207794936442904)",0.3-0.7
168,1,10,100,90,0.8429824991421148,"(0.8227334804076059, 0.7653812533393413, 0.8239873483137143, 0.8227334804076059)",0.3-0.7
169,1,10,100,100,0.8437668513162411,"(0.823027628952621, 0.7662536449554619, 0.8243380164780192, 0.823027628952621)",0.3-0.7
170,1,10,10,10,0.5485072797686161,"(0.5403508771929824, 0.5068664604523538, 0.5816933026381678, 0.5403508771929824)",0.3-0.7
171,1,10,10,20,0.5625765968920045,"(0.548587036453409, 0.509286695915789, 0.5878015856987348, 0.548587036453409)",0.3-0.7
172,1,10,10,30,0.5625765968920045,"(0.5485240046223343, 0.512936617036641, 0.5880385625571791, 0.5485240046223343)",0.3-0.7
173,1,10,10,40,0.5637531251531938,"(0.5524319781489652, 0.5181546183750315, 0.5906497039008874, 0.5524319781489652)",0.3-0.7
174,1,10,10,50,0.5643904112946713,"(0.5547221346780125, 0.5199379357364284, 0.5923892004571042, 0.5547221346780125)",0.3-0.7
175,1,10,10,60,0.5642433452620227,"(0.553860699653325, 0.5190601580467578, 0.5914249956706481, 0.553860699653325)",0.3-0.7
176,1,10,10,70,0.5642923672729055,"(0.553587561718668, 0.51788083033291, 0.5921385819838042, 0.553587561718668)",0.3-0.7
177,1,10,10,80,0.5632629050443649,"(0.553776657211892, 0.5182489047541501, 0.5930732046138548, 0.553776657211892)",0.3-0.7
178,1,10,10,90,0.5655669395558606,"(0.5556676121441327, 0.5211990319702886, 0.5939937823359422, 0.5556676121441327)",0.3-0.7
179,1,10,10,100,0.5673807539585274,"(0.5546380922365794, 0.5201946685826325, 0.5927011938449738, 0.5546380922365794)",0.3-0.7
180,1,10,1000,10,0.7982744252169224,"(0.7774135938649017, 0.7319355304203782, 0.7794503831423855, 0.7774135938649017)",0.3-0.7
181,1,10,1000,20,0.8189126917986176,"(0.7999579787792837, 0.7527542885389878, 0.8012910575892243, 0.7999579787792837)",0.3-0.7
182,1,10,1000,30,0.8301877543016815,"(0.8105893476205484, 0.7611953356528371, 0.811561762420342, 0.8105893476205484)",0.3-0.7
183,1,10,1000,40,0.8354331094661503,"(0.8141401407710893, 0.7645629364448056, 0.8153390943431373, 0.8141401407710893)",0.3-0.7
184,1,10,1000,50,0.8383744301191235,"(0.8172917323248241, 0.7652531758242133, 0.8185542796936172, 0.8172917323248241)",0.3-0.7
185,1,10,1000,60,0.8393548703367812,"(0.8193297615295723, 0.764081411649727, 0.8205206843815482, 0.8193297615295723)",0.3-0.7
186,1,10,1000,70,0.8409725966959165,"(0.8198970480092447, 0.7664847677835357, 0.8212694280687627, 0.8198970480092447)",0.3-0.7
187,1,10,1000,80,0.8421001029462228,"(0.8207794936442904, 0.7656980648847098, 0.8220419568814148, 0.8207794936442904)",0.3-0.7
188,1,10,1000,90,0.8429824991421148,"(0.8227334804076059, 0.7653812533393413, 0.8239873483137143, 0.8227334804076059)",0.3-0.7
189,1,10,1000,100,0.8437668513162411,"(0.823027628952621, 0.7662536449554619, 0.8243380164780192, 0.823027628952621)",0.3-0.7
190,1,10,2000,10,0.7982744252169224,"(0.7774135938649017, 0.7319355304203782, 0.7794503831423855, 0.7774135938649017)",0.3-0.7
191,1,10,2000,20,0.8189126917986176,"(0.7999579787792837, 0.7527542885389878, 0.8012910575892243, 0.7999579787792837)",0.3-0.7
192,1,10,2000,30,0.8301877543016815,"(0.8105893476205484, 0.7611953356528371, 0.811561762420342, 0.8105893476205484)",0.3-0.7
193,1,10,2000,40,0.8354331094661503,"(0.8141401407710893, 0.7645629364448056, 0.8153390943431373, 0.8141401407710893)",0.3-0.7
194,1,10,2000,50,0.8383744301191235,"(0.8172917323248241, 0.7652531758242133, 0.8185542796936172, 0.8172917323248241)",0.3-0.7
195,1,10,2000,60,0.8393548703367812,"(0.8193297615295723, 0.764081411649727, 0.8205206843815482, 0.8193297615295723)",0.3-0.7
196,1,10,2000,70,0.8409725966959165,"(0.8198970480092447, 0.7664847677835357, 0.8212694280687627, 0.8198970480092447)",0.3-0.7
197,1,10,2000,80,0.8421001029462228,"(0.8207794936442904, 0.7656980648847098, 0.8220419568814148, 0.8207794936442904)",0.3-0.7
198,1,10,2000,90,0.8429824991421148,"(0.8227334804076059, 0.7653812533393413, 0.8239873483137143, 0.8227334804076059)",0.3-0.7
199,1,10,2000,100,0.8437668513162411,"(0.823027628952621, 0.7662536449554619, 0.8243380164780192, 0.823027628952621)",0.3-0.7
200,1,11,50,10,0.7997941075542919,"(0.7761109360226915, 0.7262996933971483, 0.7776023709444043, 0.7761109360226915)",0.3-0.7
201,1,11,50,20,0.8263150154419334,"(0.7994747347410442, 0.7496864985630212, 0.8004422920230946, 0.7994747347410442)",0.3-0.7
