,group,id,max_depth,n_estimators,Accuracy,Cross,test_train
52,2,101,50,30,0.9263916464445916,"(0.9112418420810735, 0.881725349354425, 0.9123912486824055, 0.9112418420810735)",0.2-0.8
53,2,101,50,40,0.9261710419883816,"(0.9137972240095598, 0.8812930241389365, 0.9150153011012719, 0.9137972240095598)",0.2-0.8
54,2,101,50,50,0.9273475990881682,"(0.9145877378435519, 0.8857317386086354, 0.9158263228986545, 0.9145877378435519)",0.2-0.8
55,2,101,50,60,0.928524156187955,"(0.9150289548671753, 0.8837831863393111, 0.9161959378107719, 0.9150289548671753)",0.2-0.8
56,2,101,50,70,0.9303625266563718,"(0.9167386708337164, 0.8879734228729369, 0.9179139033473505, 0.9167386708337164)",0.2-0.8
57,2,101,50,80,0.9310243400250018,"(0.9162790697674417, 0.8876677684346876, 0.9173916345773439, 0.9162790697674417)",0.2-0.8
58,2,101,50,90,0.9315390837561586,"(0.9171431197720377, 0.8898552875801247, 0.9182695950460099, 0.9171431197720377)",0.2-0.8
59,2,101,50,100,0.9319802926685786,"(0.9177130250942183, 0.8902672882499679, 0.9189205325370373, 0.9177130250942183)",0.2-0.8
60,2,101,100,10,0.9017574821678064,"(0.8762202408309587, 0.8630436391884387, 0.8784506552555502, 0.8762202408309587)",0.2-0.8
61,2,101,100,20,0.923817927788808,"(0.9037043845941722, 0.8773198272306395, 0.9049388331031546, 0.9037043845941722)",0.2-0.8
62,2,101,100,30,0.9263916464445916,"(0.9112418420810735, 0.881725349354425, 0.9123912486824055, 0.9112418420810735)",0.2-0.8
63,2,101,100,40,0.9261710419883816,"(0.9137972240095598, 0.8812930241389365, 0.9150153011012719, 0.9137972240095598)",0.2-0.8
64,2,101,100,50,0.9273475990881682,"(0.9145877378435519, 0.8857317386086354, 0.9158263228986545, 0.9145877378435519)",0.2-0.8
65,2,101,100,60,0.928524156187955,"(0.9150289548671753, 0.8837831863393111, 0.9161959378107719, 0.9150289548671753)",0.2-0.8
66,2,101,100,70,0.9303625266563718,"(0.9167386708337164, 0.8879734228729369, 0.9179139033473505, 0.9167386708337164)",0.2-0.8
67,2,101,100,80,0.9310243400250018,"(0.9162790697674417, 0.8876677684346876, 0.9173916345773439, 0.9162790697674417)",0.2-0.8
68,2,101,100,90,0.9315390837561586,"(0.9171431197720377, 0.8898552875801247, 0.9182695950460099, 0.9171431197720377)",0.2-0.8
69,2,101,100,100,0.9319802926685786,"(0.9177130250942183, 0.8902672882499679, 0.9189205325370373, 0.9177130250942183)",0.2-0.8
70,2,101,10,10,0.7506434296639459,"(0.7417042007537458, 0.7602432479394877, 0.7429669056865008, 0.7417042007537458)",0.2-0.8
71,2,101,10,20,0.7638061622178102,"(0.7602904678738854, 0.7751750894336021, 0.7615030701054888, 0.7602904678738854)",0.2-0.8
72,2,101,10,30,0.7635120229428635,"(0.7592425774427797, 0.7735162342851031, 0.7600601268071763, 0.7592425774427797)",0.2-0.8
73,2,101,10,40,0.7627031399367601,"(0.757275484879125, 0.7747725572332326, 0.7583217642268585, 0.757275484879125)",0.2-0.8
74,2,101,10,50,0.7643209059489668,"(0.7587278242485522, 0.7735403096979514, 0.7593688545561517, 0.7587278242485522)",0.2-0.8
75,2,101,10,60,0.7646885800426502,"(0.7566504274289916, 0.7728956574735608, 0.7571010505882982, 0.7566504274289916)",0.2-0.8
76,2,101,10,70,0.7635120229428635,"(0.7570181082820112, 0.772492791509855, 0.7574685667529402, 0.7570181082820112)",0.2-0.8
77,2,101,10,80,0.7617471872931834,"(0.7555106167846308, 0.7718814944460812, 0.7559213343743951, 0.7555106167846308)",0.2-0.8
78,2,101,10,90,0.7602764909184498,"(0.7562092104053681, 0.7724796374880798, 0.7564624826625457, 0.7562092104053681)",0.2-0.8
79,2,101,10,100,0.7621148613868667,"(0.7581579189263719, 0.7732921087139369, 0.7585398854807849, 0.7581579189263719)",0.2-0.8
80,2,101,1000,10,0.9017574821678064,"(0.8762202408309587, 0.8630436391884387, 0.8784506552555502, 0.8762202408309587)",0.2-0.8
81,2,101,1000,20,0.923817927788808,"(0.9037043845941722, 0.8773198272306395, 0.9049388331031546, 0.9037043845941722)",0.2-0.8
82,2,101,1000,30,0.9263916464445916,"(0.9112418420810735, 0.881725349354425, 0.9123912486824055, 0.9112418420810735)",0.2-0.8
83,2,101,1000,40,0.9261710419883816,"(0.9137972240095598, 0.8812930241389365, 0.9150153011012719, 0.9137972240095598)",0.2-0.8
84,2,101,1000,50,0.9273475990881682,"(0.9145877378435519, 0.8857317386086354, 0.9158263228986545, 0.9145877378435519)",0.2-0.8
85,2,101,1000,60,0.928524156187955,"(0.9150289548671753, 0.8837831863393111, 0.9161959378107719, 0.9150289548671753)",0.2-0.8
86,2,101,1000,70,0.9303625266563718,"(0.9167386708337164, 0.8879734228729369, 0.9179139033473505, 0.9167386708337164)",0.2-0.8
87,2,101,1000,80,0.9310243400250018,"(0.9162790697674417, 0.8876677684346876, 0.9173916345773439, 0.9162790697674417)",0.2-0.8
88,2,101,1000,90,0.9315390837561586,"(0.9171431197720377, 0.8898552875801247, 0.9182695950460099, 0.9171431197720377)",0.2-0.8
89,2,101,1000,100,0.9319802926685786,"(0.9177130250942183, 0.8902672882499679, 0.9189205325370373, 0.9177130250942183)",0.2-0.8
90,2,101,2000,10,0.9017574821678064,"(0.8762202408309587, 0.8630436391884387, 0.8784506552555502, 0.8762202408309587)",0.2-0.8
91,2,101,2000,20,0.923817927788808,"(0.9037043845941722, 0.8773198272306395, 0.9049388331031546, 0.9037043845941722)",0.2-0.8
92,2,101,2000,30,0.9263916464445916,"(0.9112418420810735, 0.881725349354425, 0.9123912486824055, 0.9112418420810735)",0.2-0.8
93,2,101,2000,40,0.9261710419883816,"(0.9137972240095598, 0.8812930241389365, 0.9150153011012719, 0.9137972240095598)",0.2-0.8
94,2,101,2000,50,0.9273475990881682,"(0.9145877378435519, 0.8857317386086354, 0.9158263228986545, 0.9145877378435519)",0.2-0.8
95,2,101,2000,60,0.928524156187955,"(0.9150289548671753, 0.8837831863393111, 0.9161959378107719, 0.9150289548671753)",0.2-0.8
96,2,101,2000,70,0.9303625266563718,"(0.9167386708337164, 0.8879734228729369, 0.9179139033473505, 0.9167386708337164)",0.2-0.8
97,2,101,2000,80,0.9310243400250018,"(0.9162790697674417, 0.8876677684346876, 0.9173916345773439, 0.9162790697674417)",0.2-0.8
98,2,101,2000,90,0.9315390837561586,"(0.9171431197720377, 0.8898552875801247, 0.9182695950460099, 0.9171431197720377)",0.2-0.8
99,2,101,2000,100,0.9319802926685786,"(0.9177130250942183, 0.8902672882499679, 0.9189205325370373, 0.9177130250942183)",0.2-0.8
100,2,102,50,10,0.9917641003014928,"(0.9844287158746209, 0.9823835825883684, 0.9844725654559829, 0.9844287158746209)",0.2-0.8
101,2,102,50,20,0.9938966100448562,"(0.9893188712197812, 0.9847237919314109, 0.9893417186358476, 0.9893188712197812)",0.2-0.8
102,2,102,50,30,0.9949260975071696,"(0.9909366669730673, 0.9846168650143028, 0.9909529823195186, 0.9909366669730673)",0.2-0.8
103,2,102,50,40,0.995514376057063,"(0.9912859637834359, 0.9862042708045446, 0.9912963281458069, 0.9912859637834359)",0.2-0.8
104,2,102,50,50,0.9953673064195896,"(0.9915065722952476, 0.9845182334043272, 0.9915161114563318, 0.9915065722952476)",0.2-0.8
105,2,102,50,60,0.9959555849694829,"(0.9916168765511536, 0.9865054092144814, 0.9916271221764721, 0.9916168765511536)",0.2-0.8
106,2,102,50,70,0.9963232590631664,"(0.9916352605938046, 0.9865325065353968, 0.991645246681486, 0.9916352605938046)",0.2-0.8
107,2,102,50,80,0.9964703287006398,"(0.9917271808070595, 0.9871703727130147, 0.991737194180071, 0.9917271808070595)",0.2-0.8
108,2,102,50,90,0.9966173983381132,"(0.9916168765511536, 0.9864161594540395, 0.9916268516242264, 0.9916168765511536)",0.2-0.8
109,2,102,50,100,0.9963232590631664,"(0.9915065722952476, 0.9863535208360183, 0.9915168128951846, 0.9915065722952476)",0.2-0.8
110,2,102,100,10,0.9917641003014928,"(0.9844287158746209, 0.9823835825883684, 0.9844725654559829, 0.9844287158746209)",0.2-0.8
111,2,102,100,20,0.9938966100448562,"(0.9893188712197812, 0.9847237919314109, 0.9893417186358476, 0.9893188712197812)",0.2-0.8
112,2,102,100,30,0.9949260975071696,"(0.9909366669730673, 0.9846168650143028, 0.9909529823195186, 0.9909366669730673)",0.2-0.8
113,2,102,100,40,0.995514376057063,"(0.9912859637834359, 0.9862042708045446, 0.9912963281458069, 0.9912859637834359)",0.2-0.8
114,2,102,100,50,0.9953673064195896,"(0.9915065722952476, 0.9845182334043272, 0.9915161114563318, 0.9915065722952476)",0.2-0.8
115,2,102,100,60,0.9959555849694829,"(0.9916168765511536, 0.9865054092144814, 0.9916271221764721, 0.9916168765511536)",0.2-0.8
116,2,102,100,70,0.9963232590631664,"(0.9916352605938046, 0.9865325065353968, 0.991645246681486, 0.9916352605938046)",0.2-0.8
117,2,102,100,80,0.9964703287006398,"(0.9917271808070595, 0.9871703727130147, 0.991737194180071, 0.9917271808070595)",0.2-0.8
118,2,102,100,90,0.9966173983381132,"(0.9916168765511536, 0.9864161594540395, 0.9916268516242264, 0.9916168765511536)",0.2-0.8
119,2,102,100,100,0.9963232590631664,"(0.9915065722952476, 0.9863535208360183, 0.9915168128951846, 0.9915065722952476)",0.2-0.8
120,2,102,10,10,0.8112361203029634,"(0.8082176670649875, 0.8447263569264092, 0.8096880702701567, 0.8082176670649875)",0.2-0.8
121,2,102,10,20,0.8258695492315612,"(0.8205717437264454, 0.8584949909986301, 0.8219583062041517, 0.8205717437264454)",0.2-0.8
122,2,102,10,30,0.8286638723435547,"(0.8223182277782884, 0.8600670175717863, 0.8235372577247017, 0.8223182277782884)",0.2-0.8
123,2,102,10,40,0.8310169865431282,"(0.8232006618255354, 0.8615000735870483, 0.8243380043417139, 0.8232006618255354)",0.2-0.8
124,2,102,10,50,0.832855357011545,"(0.8242117841713391, 0.8633918118224312, 0.8253335392837592, 0.8242117841713391)",0.2-0.8
125,2,102,10,60,0.8339583792925951,"(0.8250574501332844, 0.8644504184882186, 0.8260316640913338, 0.8250574501332844)",0.2-0.8
126,2,102,10,70,0.8341789837488051,"(0.8261788767349941, 0.8651869381769947, 0.8272482104715912, 0.8261788767349941)",0.2-0.8
127,2,102,10,80,0.8357232149422752,"(0.8271532309954959, 0.8660411424113317, 0.8283844050469963, 0.8271532309954959)",0.2-0.8
128,2,102,10,90,0.8360173542172219,"(0.8285320341943194, 0.8663196575908849, 0.8298075154224698, 0.8285320341943194)",0.2-0.8
129,2,102,10,100,0.8364585631296418,"(0.8282011214266017, 0.8659989474538248, 0.82948146166959, 0.8282011214266017)",0.2-0.8
130,2,102,1000,10,0.9917641003014928,"(0.9844287158746209, 0.9823835825883684, 0.9844725654559829, 0.9844287158746209)",0.2-0.8
131,2,102,1000,20,0.9938966100448562,"(0.9893188712197812, 0.9847237919314109, 0.9893417186358476, 0.9893188712197812)",0.2-0.8
132,2,102,1000,30,0.9949260975071696,"(0.9909366669730673, 0.9846168650143028, 0.9909529823195186, 0.9909366669730673)",0.2-0.8
133,2,102,1000,40,0.995514376057063,"(0.9912859637834359, 0.9862042708045446, 0.9912963281458069, 0.9912859637834359)",0.2-0.8
134,2,102,1000,50,0.9953673064195896,"(0.9915065722952476, 0.9845182334043272, 0.9915161114563318, 0.9915065722952476)",0.2-0.8
135,2,102,1000,60,0.9959555849694829,"(0.9916168765511536, 0.9865054092144814, 0.9916271221764721, 0.9916168765511536)",0.2-0.8
136,2,102,1000,70,0.9963232590631664,"(0.9916352605938046, 0.9865325065353968, 0.991645246681486, 0.9916352605938046)",0.2-0.8
137,2,102,1000,80,0.9964703287006398,"(0.9917271808070595, 0.9871703727130147, 0.991737194180071, 0.9917271808070595)",0.2-0.8
138,2,102,1000,90,0.9966173983381132,"(0.9916168765511536, 0.9864161594540395, 0.9916268516242264, 0.9916168765511536)",0.2-0.8
139,2,102,1000,100,0.9963232590631664,"(0.9915065722952476, 0.9863535208360183, 0.9915168128951846, 0.9915065722952476)",0.2-0.8
140,2,102,2000,10,0.9917641003014928,"(0.9844287158746209, 0.9823835825883684, 0.9844725654559829, 0.9844287158746209)",0.2-0.8
141,2,102,2000,20,0.9938966100448562,"(0.9893188712197812, 0.9847237919314109, 0.9893417186358476, 0.9893188712197812)",0.2-0.8
142,2,102,2000,30,0.9949260975071696,"(0.9909366669730673, 0.9846168650143028, 0.9909529823195186, 0.9909366669730673)",0.2-0.8
143,2,102,2000,40,0.995514376057063,"(0.9912859637834359, 0.9862042708045446, 0.9912963281458069, 0.9912859637834359)",0.2-0.8
144,2,102,2000,50,0.9953673064195896,"(0.9915065722952476, 0.9845182334043272, 0.9915161114563318, 0.9915065722952476)",0.2-0.8
145,2,102,2000,60,0.9959555849694829,"(0.9916168765511536, 0.9865054092144814, 0.9916271221764721, 0.9916168765511536)",0.2-0.8
146,2,102,2000,70,0.9963232590631664,"(0.9916352605938046, 0.9865325065353968, 0.991645246681486, 0.9916352605938046)",0.2-0.8
147,2,102,2000,80,0.9964703287006398,"(0.9917271808070595, 0.9871703727130147, 0.991737194180071, 0.9917271808070595)",0.2-0.8
148,2,102,2000,90,0.9966173983381132,"(0.9916168765511536, 0.9864161594540395, 0.9916268516242264, 0.9916168765511536)",0.2-0.8
149,2,102,2000,100,0.9963232590631664,"(0.9915065722952476, 0.9863535208360183, 0.9915168128951846, 0.9915065722952476)",0.2-0.8
150,1,10,50,10,0.8085153320097066,"(0.7883629010019303, 0.7446702183022824, 0.7903859002975182, 0.7883629010019303)",0.2-0.8
151,1,10,50,20,0.8357967497610118,"(0.81126941814505, 0.761681058524101, 0.8126436482369709, 0.81126941814505)",0.2-0.8
152,1,10,50,30,0.8465328332965659,"(0.8232190458681865, 0.7721382440416492, 0.8243915859507938, 0.8232190458681865)",0.2-0.8
153,1,10,50,40,0.8488124126774027,"(0.8264546373747587, 0.7735188272805152, 0.8275028407272, 0.8264546373747587)",0.2-0.8
154,1,10,50,50,0.8497683653209794,"(0.8297821490945859, 0.7801291818951079, 0.8309048123852836, 0.8297821490945859)",0.2-0.8
155,1,10,50,60,0.8498419001397162,"(0.8300211416490486, 0.7805919209428462, 0.8311736228729412, 0.8300211416490486)",0.2-0.8
156,1,10,50,70,0.8519008750643431,"(0.8316205533596838, 0.7813290794984373, 0.8327048947612982, 0.8316205533596838)",0.2-0.8
157,1,10,50,80,0.8510919920582396,"(0.8322639948524682, 0.7854242285772025, 0.8334628386154612, 0.8322639948524682)",0.2-0.8
158,1,10,50,90,0.8523420839767629,"(0.833219965070319, 0.7850933404670659, 0.834423045286519, 0.833219965070319)",0.2-0.8
159,1,10,50,100,0.8535921758952865,"(0.8343597757146796, 0.7867071676524497, 0.8355875481177071, 0.8343597757146796)",0.2-0.8
160,1,10,100,10,0.8085153320097066,"(0.7883629010019303, 0.7446702183022824, 0.7903859002975182, 0.7883629010019303)",0.2-0.8
161,1,10,100,20,0.8357967497610118,"(0.81126941814505, 0.761681058524101, 0.8126436482369709, 0.81126941814505)",0.2-0.8
162,1,10,100,30,0.8465328332965659,"(0.8232190458681865, 0.7721382440416492, 0.8243915859507938, 0.8232190458681865)",0.2-0.8
163,1,10,100,40,0.8488124126774027,"(0.8264546373747587, 0.7735188272805152, 0.8275028407272, 0.8264546373747587)",0.2-0.8
164,1,10,100,50,0.8497683653209794,"(0.8297821490945859, 0.7801291818951079, 0.8309048123852836, 0.8297821490945859)",0.2-0.8
165,1,10,100,60,0.8498419001397162,"(0.8300211416490486, 0.7805919209428462, 0.8311736228729412, 0.8300211416490486)",0.2-0.8
166,1,10,100,70,0.8519008750643431,"(0.8316205533596838, 0.7813290794984373, 0.8327048947612982, 0.8316205533596838)",0.2-0.8
167,1,10,100,80,0.8510919920582396,"(0.8322639948524682, 0.7854242285772025, 0.8334628386154612, 0.8322639948524682)",0.2-0.8
168,1,10,100,90,0.8523420839767629,"(0.833219965070319, 0.7850933404670659, 0.834423045286519, 0.833219965070319)",0.2-0.8
169,1,10,100,100,0.8535921758952865,"(0.8343597757146796, 0.7867071676524497, 0.8355875481177071, 0.8343597757146796)",0.2-0.8
170,1,10,10,10,0.5406279873520112,"(0.5391488188252597, 0.5043721180164429, 0.5865229033660077, 0.5391488188252597)",0.2-0.8
171,1,10,10,20,0.5504816530627252,"(0.5527346263443331, 0.5140686798159365, 0.5968969343970147, 0.5527346263443331)",0.2-0.8
172,1,10,10,30,0.5536436502684021,"(0.5560621380641603, 0.523853195334443, 0.5994128022836401, 0.5560621380641603)",0.2-0.8
173,1,10,10,40,0.5553349510993455,"(0.5558415295523486, 0.525007349026678, 0.5982499497998728, 0.5558415295523486)",0.2-0.8
174,1,10,10,50,0.5556290903742922,"(0.5569629561540583, 0.5255870212073083, 0.5992164156371712, 0.5569629561540583)",0.2-0.8
175,1,10,10,60,0.5558496948305023,"(0.5576431657321446, 0.5273915280516694, 0.5994010406189532, 0.5576431657321446)",0.2-0.8
176,1,10,10,70,0.5560702992867123,"(0.559040352973619, 0.5276712132267555, 0.6011351157296649, 0.559040352973619)",0.2-0.8
177,1,10,10,80,0.5554084859180822,"(0.5584704476514386, 0.5272919591649284, 0.6004893428225002, 0.5584704476514386)",0.2-0.8
178,1,10,10,90,0.5583498786675489,"(0.5586542880779484, 0.5267897842954804, 0.6014936654632267, 0.5586542880779484)",0.2-0.8
179,1,10,10,100,0.5576880652989189,"(0.5589300487177129, 0.5260526515216232, 0.6013807826050106, 0.5589300487177129)",0.2-0.8
180,1,10,1000,10,0.8085153320097066,"(0.7883629010019303, 0.7446702183022824, 0.7903859002975182, 0.7883629010019303)",0.2-0.8
181,1,10,1000,20,0.8357967497610118,"(0.81126941814505, 0.761681058524101, 0.8126436482369709, 0.81126941814505)",0.2-0.8
182,1,10,1000,30,0.8465328332965659,"(0.8232190458681865, 0.7721382440416492, 0.8243915859507938, 0.8232190458681865)",0.2-0.8
183,1,10,1000,40,0.8488124126774027,"(0.8264546373747587, 0.7735188272805152, 0.8275028407272, 0.8264546373747587)",0.2-0.8
184,1,10,1000,50,0.8497683653209794,"(0.8297821490945859, 0.7801291818951079, 0.8309048123852836, 0.8297821490945859)",0.2-0.8
185,1,10,1000,60,0.8498419001397162,"(0.8300211416490486, 0.7805919209428462, 0.8311736228729412, 0.8300211416490486)",0.2-0.8
186,1,10,1000,70,0.8519008750643431,"(0.8316205533596838, 0.7813290794984373, 0.8327048947612982, 0.8316205533596838)",0.2-0.8
187,1,10,1000,80,0.8510919920582396,"(0.8322639948524682, 0.7854242285772025, 0.8334628386154612, 0.8322639948524682)",0.2-0.8
188,1,10,1000,90,0.8523420839767629,"(0.833219965070319, 0.7850933404670659, 0.834423045286519, 0.833219965070319)",0.2-0.8
189,1,10,1000,100,0.8535921758952865,"(0.8343597757146796, 0.7867071676524497, 0.8355875481177071, 0.8343597757146796)",0.2-0.8
190,1,10,2000,10,0.8085153320097066,"(0.7883629010019303, 0.7446702183022824, 0.7903859002975182, 0.7883629010019303)",0.2-0.8
191,1,10,2000,20,0.8357967497610118,"(0.81126941814505, 0.761681058524101, 0.8126436482369709, 0.81126941814505)",0.2-0.8
192,1,10,2000,30,0.8465328332965659,"(0.8232190458681865, 0.7721382440416492, 0.8243915859507938, 0.8232190458681865)",0.2-0.8
193,1,10,2000,40,0.8488124126774027,"(0.8264546373747587, 0.7735188272805152, 0.8275028407272, 0.8264546373747587)",0.2-0.8
194,1,10,2000,50,0.8497683653209794,"(0.8297821490945859, 0.7801291818951079, 0.8309048123852836, 0.8297821490945859)",0.2-0.8
195,1,10,2000,60,0.8498419001397162,"(0.8300211416490486, 0.7805919209428462, 0.8311736228729412, 0.8300211416490486)",0.2-0.8
196,1,10,2000,70,0.8519008750643431,"(0.8316205533596838, 0.7813290794984373, 0.8327048947612982, 0.8316205533596838)",0.2-0.8
197,1,10,2000,80,0.8510919920582396,"(0.8322639948524682, 0.7854242285772025, 0.8334628386154612, 0.8322639948524682)",0.2-0.8
198,1,10,2000,90,0.8523420839767629,"(0.833219965070319, 0.7850933404670659, 0.834423045286519, 0.833219965070319)",0.2-0.8
199,1,10,2000,100,0.8535921758952865,"(0.8343597757146796, 0.7867071676524497, 0.8355875481177071, 0.8343597757146796)",0.2-0.8
200,1,11,50,10,0.8260166188690344,"(0.7917271808070596, 0.7490180351036646, 0.7935892904950164, 0.7917271808070596)",0.2-0.8
201,1,11,50,20,0.8452827413780425,"(0.813990256457395, 0.7696894667494246, 0.8152829474939971, 0.813990256457395)",0.2-0.8
