id,Exp,Site,Hole,Core,Type,Sect,Offset,value_1_gra,value_1_mad,value_2_mad,value_3_mad,value_4_mad,value_5_mad,value_6_mad,value_1_ms,value_1_ngr,value_1_pwl,value_1_rgb,value_2_rgb,value_3_rgb,value_1_rsc,value_2_rsc,value_3_rsc,lithology,cod_lit
0,362,u1480,e,1,h,2,2.5,1405.89,53.22,68.85,1888.03,1267.25,3778.51,87.79,24.31,65585.16,1496.24,646761.76,303.79,202.84,48.96,5.09,10.9,Calcareous-clay_claystone,3
1,362,u1480,e,1,h,2,3.1,1476.0,54.48,68.76,1881.28,1257.81,3765.71,87.7,27.0,66471.14,1527.0,110905.05,121.19,82.7,50.77,4.48,10.29,Calcareous-clay_claystone,3
2,362,u1480,e,1,h,2,3.68,1529.48,55.72,68.66,1874.6,1248.47,3753.02,87.62,29.48,67320.43,1551.25,70.8,57.0,40.7,51.32,4.47,9.96,Calcareous-clay_claystone,3
3,362,u1480,e,1,h,2,4.68,1568.69,56.95,68.57,1867.98,1239.21,3740.43,87.53,31.53,68133.93,1570.03,62.3,50.3,36.4,51.0,4.46,9.67,Calcareous-clay_claystone,3
4,362,u1480,e,1,h,2,5.0,1595.84,58.17,68.48,1861.42,1230.05,3727.95,87.45,33.25,68912.5,1584.3,1500.18,60.66,43.6,50.19,4.64,9.22,Calcareous-clay_claystone,3
5,362,u1480,e,1,h,2,5.6,1613.0,59.37,68.39,1854.93,1220.98,3715.57,87.37,35.0,69656.99,1595.0,620.29,64.26,46.37,48.88,4.44,9.21,Calcareous-clay_claystone,3
6,362,u1480,e,1,h,2,5.68,1622.1,60.56,68.3,1848.5,1211.99,3703.3,87.28,35.85,70368.26,1602.76,72.0,58.8,44.1,47.55,4.43,9.01,Calcareous-clay_claystone,3
7,362,u1480,e,1,h,2,6.68,1624.93,61.74,68.2,1842.13,1203.1,3691.14,87.2,36.79,71047.13,1608.39,59.6,49.8,38.2,46.25,4.42,8.83,Calcareous-clay_claystone,3
8,362,u1480,e,1,h,2,7.0,1623.15,62.91,68.11,1835.82,1194.29,3679.08,87.12,37.51,71694.43,1612.44,72.18,53.27,42.45,45.09,4.41,8.66,Calcareous-clay_claystone,3
9,362,u1480,e,1,h,2,7.5,1618.26,64.06,68.02,1829.58,1185.57,3667.12,87.04,38.04,72310.96,1615.39,68.59,53.9,42.85,43.89,3.74,7.39,Ash_tuff_organic,2
10,362,u1480,e,1,h,2,7.68,1611.64,65.2,67.93,1823.39,1176.94,3655.26,86.95,38.41,72897.51,1617.65,60.4,51.8,40.6,43.34,4.4,8.35,Ash_tuff_organic,2
11,362,u1480,e,1,h,2,8.0,1604.52,66.33,67.84,1817.27,1168.4,3643.51,86.87,38.64,73454.86,1619.49,52.44,45.6,34.37,42.72,4.39,8.19,Ash_tuff_organic,2
12,362,u1480,e,1,h,2,8.1,1598.0,67.44,67.75,1811.21,1159.94,3631.86,86.79,38.0,73983.78,1621.0,50.27,43.23,31.97,42.23,4.38,8.03,Ash_tuff_organic,2
13,362,u1480,e,1,h,2,8.68,1593.01,68.54,67.66,1805.2,1151.57,3620.31,86.71,38.73,74485.02,1622.67,52.0,43.0,31.5,41.87,4.37,7.88,Ash_tuff_organic,2
14,362,u1480,e,1,h,2,9.0,1590.39,69.63,67.57,1799.26,1143.28,3608.86,86.63,38.64,74959.32,1624.11,58.16,48.02,36.15,41.6,4.36,7.71,Ash_tuff_organic,2
15,362,u1480,e,1,h,2,9.68,1590.81,70.71,67.48,1793.38,1135.07,3597.51,86.55,38.47,75407.41,1625.37,62.7,52.3,39.9,41.41,4.35,7.54,Ash_tuff_organic,2
16,362,u1480,e,1,h,2,10.0,1594.7,71.78,67.39,1787.55,1126.96,3586.26,86.47,38.24,75830.0,1626.31,63.49,52.95,40.22,41.64,4.05,9.83,Ash_tuff_organic,2
17,362,u1480,e,1,h,2,10.6,1602.0,72.83,67.31,1781.79,1118.92,3575.11,86.39,38.0,76227.79,1627.0,64.15,53.91,41.05,41.21,4.34,7.18,Ash_tuff_organic,2
18,362,u1480,e,1,h,2,10.68,1612.12,73.87,67.22,1776.08,1110.97,3564.06,86.31,37.66,76601.47,1626.87,65.0,54.3,41.8,41.17,4.33,7.0,Ash_tuff_organic,2
19,362,u1480,e,1,h,2,11.0,1623.79,74.9,67.13,1770.43,1103.1,3553.1,86.23,37.32,76951.71,1626.52,64.79,54.17,41.89,41.16,4.32,6.8,Ash_tuff_organic,2
20,362,u1480,e,1,h,2,11.68,1635.22,75.92,67.04,1764.84,1095.31,3542.24,86.16,36.97,77279.18,1625.92,63.7,53.1,41.1,41.18,4.31,6.61,Ash_tuff_organic,2
21,362,u1480,e,1,h,2,12.0,1644.02,76.92,66.95,1759.31,1087.61,3531.48,86.08,36.6,77584.52,1625.27,65.77,54.33,42.81,41.22,4.3,6.41,Ash_tuff_organic,2
22,362,u1480,e,1,h,2,12.5,1647.29,77.92,66.87,1753.83,1079.99,3520.82,86.0,36.23,77868.37,1624.86,65.96,54.95,43.38,41.19,3.85,5.65,Ash_tuff_organic,2
23,362,u1480,e,1,h,2,12.68,1642.62,78.9,66.78,1748.41,1072.44,3510.25,85.92,35.86,78131.35,1624.97,67.4,57.0,45.3,41.35,4.29,6.02,Ash_tuff_organic,2
24,362,u1480,e,1,h,2,13.0,1629.0,79.87,66.69,1743.05,1064.98,3499.77,85.85,35.5,78374.06,1625.75,64.51,55.63,44.07,41.44,4.28,5.84,Ash_tuff_organic,2
25,362,u1480,e,1,h,2,13.1,1607.0,80.83,66.61,1737.74,1057.6,3489.39,85.77,38.0,78597.12,1627.0,62.62,54.42,43.79,41.55,4.27,5.66,Ash_tuff_organic,2
26,362,u1480,e,1,h,2,13.68,1578.53,81.78,66.52,1732.49,1050.3,3479.11,85.69,34.77,78801.09,1629.36,57.9,50.2,41.1,41.68,4.26,5.5,Ash_tuff_organic,2
27,362,u1480,e,1,h,2,14.0,1547.27,82.71,66.44,1727.29,1043.07,3468.91,85.62,34.41,78986.54,1631.91,57.32,49.85,41.84,41.83,4.26,5.35,Ash_tuff_organic,2
28,362,u1480,e,1,h,2,14.68,1518.23,83.64,66.35,1722.15,1035.93,3458.82,85.54,34.05,79154.04,1634.57,56.9,50.4,42.5,42.01,4.25,5.21,Ash_tuff_organic,2
29,362,u1480,e,1,h,2,15.0,1497.17,84.55,66.27,1717.06,1028.86,3448.81,85.47,33.69,79304.13,1636.97,53.61,47.81,39.66,41.44,3.19,3.27,Ash_tuff_organic,2
30,362,u1480,e,1,h,2,15.6,1488.0,85.46,66.18,1712.03,1021.87,3438.89,85.39,31.0,79437.33,1639.0,53.85,47.9,39.35,42.44,4.23,5.0,Ash_tuff_organic,2
31,362,u1480,e,1,h,2,15.68,1492.33,86.35,66.1,1707.05,1014.95,3429.07,85.32,32.99,79554.17,1639.8,53.3,46.1,37.6,42.7,4.23,4.92,Ash_tuff_organic,2
32,362,u1480,e,1,h,2,16.0,1508.78,87.23,66.01,1702.12,1008.12,3419.34,85.25,32.63,79655.15,1639.98,55.77,48.07,39.51,42.99,4.22,4.85,Ash_tuff_organic,2
33,362,u1480,e,1,h,2,16.68,1533.67,88.1,65.93,1697.25,1001.36,3409.69,85.17,32.28,79740.75,1639.39,56.7,49.4,40.8,43.3,4.21,4.81,Ash_tuff_organic,2
34,362,u1480,e,1,h,2,17.0,1560.63,88.95,65.84,1692.43,994.67,3400.14,85.1,31.93,79811.46,1638.19,53.68,46.59,38.15,43.65,4.2,4.78,Ash_tuff_organic,2
35,362,u1480,e,1,h,2,17.5,1581.01,89.8,65.76,1687.67,988.06,3390.68,85.03,31.58,79867.74,1636.69,53.0,46.13,37.57,45.26,3.58,4.95,Ash_tuff_organic,2
36,362,u1480,e,1,h,2,17.68,1587.01,90.64,65.68,1682.95,981.52,3381.3,84.95,31.23,79910.05,1635.2,52.4,44.9,36.2,44.44,4.19,4.78,Ash_tuff_organic,2
37,362,u1480,e,1,h,2,18.0,1574.81,91.47,65.6,1678.29,975.06,3372.01,84.88,30.88,79938.82,1633.97,55.11,47.17,38.08,44.89,4.18,4.81,Ash_tuff_organic,2
38,362,u1480,e,1,h,2,18.1,1545.0,92.28,65.51,1673.68,968.67,3362.82,84.81,29.0,79954.47,1633.0,56.88,48.42,39.06,45.36,4.18,4.84,Ash_tuff_organic,2
39,362,u1480,e,1,h,2,18.68,1502.0,93.09,65.43,1669.12,962.36,3353.7,84.74,30.19,79957.42,1632.8,59.4,51.0,41.4,45.86,4.17,4.89,Ash_tuff_organic,2
40,362,u1480,e,1,h,2,19.0,1455.18,93.88,65.35,1664.61,956.11,3344.68,84.67,29.85,79948.08,1632.94,58.65,50.22,40.57,46.38,4.16,4.95,Ash_tuff_organic,2
41,362,u1480,e,1,h,2,19.68,1417.7,94.66,65.27,1660.15,949.94,3335.74,84.59,29.52,79926.81,1633.44,57.1,48.9,39.2,46.89,4.16,5.01,Ash_tuff_organic,2
42,362,u1480,e,1,h,2,20.0,1404.61,95.44,65.19,1655.75,943.85,3326.88,84.52,29.19,79894.0,1634.17,55.86,48.04,38.5,46.72,3.93,5.71,Ash_tuff_organic,2
43,362,u1480,e,1,h,2,20.6,1425.0,96.2,65.1,1651.39,937.82,3318.12,84.45,29.0,79850.01,1635.0,53.25,45.63,36.23,47.86,4.14,5.14,Ash_tuff_organic,2
44,362,u1480,e,1,h,2,20.68,1480.25,96.96,65.02,1647.08,931.86,3309.43,84.38,28.55,79795.19,1635.66,51.0,43.3,34.2,48.28,4.13,5.2,Ash_tuff_organic,2
45,362,u1480,e,1,h,2,21.0,1562.56,97.7,64.94,1642.83,925.98,3300.83,84.31,28.24,79729.86,1636.19,50.03,42.28,33.1,48.61,4.13,5.26,Ash_tuff_organic,2
46,362,u1480,e,1,h,2,21.68,1656.37,98.43,64.86,1638.62,920.16,3292.31,84.24,27.94,79654.35,1636.46,51.3,43.4,34.1,48.83,4.12,5.3,Ash_tuff_organic,2
47,362,u1480,e,1,h,2,22.0,1737.65,99.16,64.78,1634.46,914.41,3283.88,84.18,27.65,79568.96,1636.41,53.75,45.33,35.85,48.92,4.12,5.32,Ash_tuff_organic,2
48,362,u1480,e,1,h,2,22.5,1775.0,99.87,64.7,1630.35,908.73,3275.53,84.11,27.38,79474.0,1636.01,56.2,47.42,37.58,48.57,4.2,6.48,Ash_tuff_organic,2
49,362,u1480,e,1,h,2,22.68,1740.11,100.57,64.62,1626.28,903.12,3267.26,84.04,27.12,79369.73,1635.26,57.8,48.6,38.1,48.52,4.1,5.3,Ash_tuff_organic,2
50,362,u1480,e,1,h,2,23.0,1618.16,101.27,64.55,1622.27,897.58,3259.07,83.97,26.88,79256.44,1634.19,58.13,48.87,38.2,47.98,4.1,5.24,Ash_tuff_organic,2
51,362,u1480,e,1,h,2,23.1,1409.0,101.95,64.47,1618.3,892.11,3250.97,83.9,29.0,79134.37,1633.0,57.57,48.28,37.35,47.17,4.09,5.14,Ash_tuff_organic,2
52,362,u1480,e,1,h,2,23.68,1126.23,102.62,64.39,1614.38,886.7,3242.94,83.83,26.45,79003.76,1631.4,56.7,47.7,37.5,46.11,4.08,5.01,Ash_tuff_organic,2
53,362,u1480,e,1,h,2,24.0,799.0,103.29,64.31,1610.5,881.36,3234.99,83.77,26.27,78864.85,1629.94,57.46,48.55,38.21,44.82,4.08,4.83,Ash_tuff_organic,2
54,362,u1480,e,1,h,2,24.68,470.15,103.94,64.23,1606.68,876.09,3227.13,83.7,26.11,78717.85,1628.65,59.8,51.1,40.9,43.31,4.07,4.62,Ash_tuff_organic,2
55,362,u1480,e,1,h,2,25.0,190.83,104.59,64.15,1602.9,870.88,3219.34,83.63,25.98,78562.96,1627.71,61.38,53.44,45.05,42.58,3.44,3.67,Ash_tuff_organic,2
56,362,u1480,e,1,h,2,25.6,1.38,105.23,64.08,1599.16,865.74,3211.63,83.57,26.0,78400.37,1627.0,61.01,53.76,45.93,39.89,4.06,4.08,Ash_tuff_organic,2
57,362,u1480,e,1,h,2,25.68,-73.96,105.85,64.0,1595.47,860.66,3204.0,83.5,25.79,78230.27,1627.3,58.4,52.2,44.7,38.11,4.05,3.77,Ash_tuff_organic,2
58,362,u1480,e,1,h,2,26.0,-29.07,106.47,63.92,1591.83,855.65,3196.45,83.44,25.74,78052.8,1627.75,53.8,47.97,40.14,36.37,4.05,3.43,Ash_tuff_organic,2
59,362,u1480,e,1,h,2,26.68,126.0,107.08,63.85,1588.23,850.7,3188.97,83.37,25.72,77868.13,1628.45,48.6,43.0,35.8,34.75,4.04,3.07,Ash_tuff_organic,2
60,362,u1480,e,1,h,2,27.0,364.07,107.68,63.77,1584.67,845.81,3181.57,83.31,25.72,77676.38,1629.13,46.91,41.79,34.42,33.29,4.03,2.7,Ash_tuff_organic,2
61,362,u1480,e,1,h,2,27.5,642.2,108.27,63.69,1581.16,840.99,3174.25,83.24,25.75,77477.69,1629.43,44.67,39.65,32.75,30.99,2.81,1.92,Ash_tuff_organic,2
62,362,u1480,e,1,h,2,27.68,915.2,108.85,63.62,1577.7,836.23,3167.0,83.18,25.8,77272.16,1629.02,44.4,39.1,32.4,31.13,4.02,1.97,Ash_tuff_organic,2
63,362,u1480,e,1,h,2,28.0,1148.98,109.43,63.54,1574.28,831.54,3159.82,83.11,25.88,77059.89,1627.73,41.94,36.87,30.9,30.52,4.02,1.64,Ash_tuff_organic,2
64,362,u1480,e,1,h,2,28.1,1322.0,109.99,63.47,1570.9,826.9,3152.72,83.05,26.0,76840.97,1626.0,41.23,36.07,30.42,30.26,4.01,1.33,Ash_tuff_organic,2
65,362,u1480,e,1,h,2,28.68,1424.44,110.54,63.39,1567.56,822.33,3145.7,82.99,26.1,76615.47,1622.56,40.6,35.7,29.9,30.36,4.01,1.07,Ash_tuff_organic,2
66,362,u1480,e,1,h,2,29.0,1459.81,111.09,63.32,1564.27,817.81,3138.75,82.92,26.24,76383.44,1619.12,40.67,35.37,29.88,30.81,4.0,0.85,Ash_tuff_organic,2
67,362,u1480,e,1,h,2,29.68,1443.28,111.63,63.25,1561.02,813.36,3131.87,82.86,26.39,76144.93,1615.65,40.2,35.2,29.2,31.57,3.99,0.68,Ash_tuff_organic,2
68,362,u1480,e,1,h,2,30.0,1398.86,112.16,63.17,1557.81,808.97,3125.07,82.8,26.56,75900.0,1612.68,40.92,35.58,29.6,33.58,3.12,0.85,Ash_tuff_organic,2
69,362,u1480,e,1,h,2,30.6,1348.0,112.68,63.1,1554.65,804.64,3118.33,82.74,25.0,75648.6,1610.0,41.28,35.97,29.58,33.83,3.98,0.51,Ash_tuff_organic,2
70,362,u1480,e,1,h,2,30.68,1306.59,113.19,63.02,1551.52,800.36,3111.67,82.68,26.93,75390.8,1609.7,42.4,36.9,30.3,35.19,3.98,0.52,Ash_tuff_organic,2
71,362,u1480,e,1,h,2,31.0,1283.62,113.7,62.95,1548.44,796.15,3105.08,82.61,27.12,75126.56,1609.92,42.49,37.28,30.01,36.61,3.97,0.58,Ash_tuff_organic,2
72,362,u1480,e,1,h,2,31.68,1282.46,114.19,62.88,1545.4,791.99,3098.56,82.55,27.31,74855.88,1611.11,42.9,37.4,30.7,38.03,3.97,0.71,Ash_tuff_organic,2
73,362,u1480,e,1,h,2,32.0,1300.24,114.68,62.81,1542.4,787.89,3092.12,82.49,27.5,74578.72,1612.9,44.61,39.36,31.66,39.43,3.96,0.89,Ash_tuff_organic,2
74,362,u1480,e,1,h,2,32.5,1328.34,115.16,62.73,1539.44,783.85,3085.74,82.43,27.68,74295.02,1614.73,46.18,40.76,33.25,40.14,2.72,0.54,Ash_tuff_organic,2
75,362,u1480,e,1,h,2,32.68,1356.61,115.63,62.66,1536.52,779.87,3079.43,82.37,27.84,74004.74,1616.06,47.9,41.8,34.7,41.99,3.95,1.4,Ash_tuff_organic,2
76,362,u1480,e,1,h,2,33.0,1377.6,116.09,62.59,1533.64,775.94,3073.19,82.31,27.98,73707.8,1616.53,50.75,44.48,38.68,43.12,3.95,1.72,Ash_tuff_organic,2
77,362,u1480,e,1,h,2,33.1,1387.0,116.55,62.52,1530.8,772.07,3067.01,82.25,27.0,73404.11,1617.0,53.35,46.54,42.18,44.12,3.94,2.08,Ash_tuff_organic,2
78,362,u1480,e,1,h,2,33.68,1383.24,116.99,62.45,1528.0,768.26,3060.91,82.19,28.18,73093.57,1614.56,56.1,51.3,45.9,45.0,3.94,2.46,Ash_tuff_organic,2
79,362,u1480,e,1,h,2,34.0,1368.31,117.43,62.38,1525.23,764.5,3054.87,82.13,28.23,72776.08,1612.46,51.56,46.69,42.65,45.73,3.93,2.87,Ash_tuff_organic,2
80,362,u1480,e,1,h,2,34.68,1346.95,117.86,62.31,1522.51,760.8,3048.9,82.07,28.25,72451.5,1610.2,42.4,39.1,35.0,46.32,3.93,3.3,Ash_tuff_organic,2
81,362,u1480,e,1,h,2,35.0,1325.97,118.29,62.24,1519.83,757.15,3043.0,82.02,28.22,72119.7,1608.36,37.76,38.96,30.66,46.76,3.92,3.75,Ash_tuff_organic,2
82,362,u1480,e,1,h,2,35.6,1311.0,118.7,62.17,1517.18,753.55,3037.17,81.96,30.0,71780.53,1606.0,36.16,36.92,29.73,47.05,3.92,4.2,Ash_tuff_organic,2
83,362,u1480,e,1,h,2,35.68,1305.75,119.11,62.1,1514.57,750.01,3031.39,81.9,28.09,71433.8,1607.13,42.4,39.1,35.5,47.21,3.91,4.67,Ash_tuff_organic,2
84,362,u1480,e,1,h,2,36.0,1311.35,119.51,62.03,1512.0,746.52,3025.69,81.84,28.0,71079.28,1607.5,46.31,40.45,39.41,47.23,3.91,5.13,Ash_tuff_organic,2
85,362,u1480,e,1,h,2,36.68,1327.02,119.91,61.96,1509.47,743.09,3020.05,81.79,27.91,70716.71,1607.8,48.3,44.5,40.3,47.12,3.9,5.6,Ash_tuff_organic,2
86,362,u1480,e,1,h,2,37.0,1349.7,120.29,61.89,1506.97,739.71,3014.47,81.73,27.84,70345.76,1607.11,50.78,45.1,40.03,46.91,3.9,6.06,Ash_tuff_organic,2
87,362,u1480,e,1,h,2,37.5,1374.33,120.67,61.82,1504.51,736.38,3008.96,81.67,27.8,69966.07,1604.19,49.39,45.21,37.18,46.8,3.52,7.24,Ash_tuff_organic,2
88,362,u1480,e,1,h,2,37.68,1395.61,121.04,61.75,1502.09,733.1,3003.51,81.62,27.82,69577.23,1598.01,47.2,41.8,34.4,46.22,3.89,6.95,Ash_tuff_organic,2
89,362,u1480,e,1,h,2,38.0,1409.82,121.4,61.68,1499.7,729.87,2998.12,81.56,27.92,69178.77,1588.18,43.66,40.67,31.58,45.78,3.88,7.38,Ash_tuff_organic,2
90,362,u1480,e,1,h,2,38.1,1415.0,121.76,61.62,1497.35,726.7,2992.8,81.5,29.0,68770.2,1577.0,40.38,37.22,29.42,45.3,3.88,7.79,Ash_tuff_organic,2
91,362,u1480,e,1,h,2,38.68,1410.75,122.11,61.55,1495.03,723.57,2987.54,81.45,28.48,68350.97,1559.48,38.0,33.7,27.9,44.81,3.87,8.19,Ash_tuff_organic,2
92,362,u1480,e,1,h,2,39.0,1398.67,122.45,61.48,1492.75,720.5,2982.34,81.39,29.01,67920.47,1543.32,34.71,30.86,26.49,44.31,3.87,8.56,Ash_tuff_organic,2
93,362,u1480,e,1,h,2,39.68,1381.92,122.79,61.41,1490.51,717.47,2977.2,81.34,29.76,67478.06,1528.9,32.5,29.7,26.1,43.83,3.87,8.91,Ash_tuff_organic,2
94,362,u1480,e,1,h,2,40.0,1364.81,123.12,61.35,1488.3,714.49,2972.12,81.28,30.75,67023.0,1518.97,31.41,27.37,25.24,43.36,3.86,9.24,Ash_tuff_organic,2
95,362,u1480,e,1,h,2,40.6,1351.0,123.44,61.28,1486.12,711.57,2967.1,81.23,31.0,66554.73,1513.0,30.75,26.94,25.08,42.94,3.86,9.55,Ash_tuff_organic,2
96,362,u1480,e,1,h,2,40.68,1343.14,123.75,61.21,1483.98,708.69,2962.15,81.17,33.68,66072.29,1519.55,29.0,26.7,23.8,42.56,3.85,9.83,Ash_tuff_organic,2
97,362,u1480,e,1,h,2,41.0,1342.32,124.06,61.15,1481.87,705.86,2957.25,81.12,35.69,65574.92,1530.91,30.82,27.9,25.16,42.23,3.85,10.08,Ash_tuff_organic,2
98,362,u1480,e,1,h,2,41.68,1348.64,124.36,61.08,1479.8,703.08,2952.41,81.07,38.13,65061.73,1548.4,33.1,29.9,26.4,41.97,3.84,10.31,Ash_tuff_organic,2
99,362,u1480,e,1,h,2,42.0,1360.93,124.66,61.02,1477.76,700.34,2947.63,81.01,41.0,64531.81,1569.8,31.52,29.26,25.03,41.77,3.84,10.5,Ash_tuff_organic,2
100,362,u1480,e,1,h,2,42.68,1377.19,124.94,60.95,1475.75,697.66,2942.91,80.96,44.34,63984.2,1592.12,31.4,27.9,23.9,41.64,3.84,10.68,Ash_tuff_organic,2
101,362,u1480,e,1,h,2,43.0,1395.8,125.22,60.89,1473.78,695.01,2938.24,80.91,48.14,63417.88,1612.8,32.49,29.6,24.38,41.59,3.83,10.82,Ash_tuff_organic,2
102,362,u1480,e,1,h,2,43.1,1416.0,125.5,60.82,1471.84,692.42,2933.64,80.86,52.0,62831.79,1633.0,33.28,29.4,24.01,41.62,3.83,10.94,Ash_tuff_organic,2
103,362,u1480,e,1,h,2,43.68,1437.43,125.77,60.76,1469.93,689.87,2929.09,80.8,57.1,62224.83,1642.56,34.0,29.4,24.1,41.72,3.82,11.03,Ash_tuff_organic,2
104,362,u1480,e,1,h,2,44.0,1461.06,126.03,60.7,1468.05,687.37,2924.59,80.75,62.16,61595.85,1650.15,35.23,29.22,23.89,41.9,3.82,11.1,Ash_tuff_organic,2
105,362,u1480,e,1,h,2,44.68,1488.27,126.28,60.63,1466.21,684.91,2920.15,80.7,67.35,60943.66,1653.14,36.1,30.9,25.4,42.15,3.82,11.14,Ash_tuff_organic,2
106,362,u1480,e,1,h,2,45.0,1520.68,126.53,60.57,1464.4,682.5,2915.77,80.65,72.3,60267.02,1652.42,37.02,31.23,25.81,42.47,3.81,11.16,Ash_tuff_organic,2
107,362,u1480,e,1,h,2,45.6,1558.0,126.78,60.51,1462.62,680.13,2911.45,80.6,77.0,59564.88,1645.0,38.43,33.54,27.75,42.86,3.81,11.16,Ash_tuff_organic,2
108,362,u1480,e,1,h,2,45.68,1598.39,127.01,60.44,1460.86,677.8,2907.17,80.55,79.33,58836.58,1642.57,41.7,36.1,29.4,43.29,3.8,11.14,Ash_tuff_organic,2
109,362,u1480,e,1,h,2,46.0,1636.57,127.24,60.38,1459.14,675.52,2902.96,80.5,80.24,58081.82,1633.99,45.92,41.06,33.34,43.78,3.8,11.11,Ash_tuff_organic,2
110,362,u1480,e,1,h,2,46.68,1665.64,127.47,60.32,1457.46,673.28,2898.79,80.45,78.9,57300.7,1622.8,52.0,44.9,34.9,44.3,3.8,11.06,Calcareous-clay_claystone,3
111,362,u1480,e,1,h,2,47.5,1676.59,127.69,60.26,1455.8,671.09,2894.68,80.4,75.28,56493.73,1608.45,61.03,51.71,39.93,44.62,3.24,10.56,Calcareous-clay_claystone,3
112,362,u1480,e,1,h,2,47.68,1662.31,127.9,60.19,1454.17,668.94,2890.62,80.35,69.62,55661.79,1590.65,68.7,59.8,46.4,45.41,3.79,10.93,Calcareous-clay_claystone,3
113,362,u1480,e,1,h,2,48.1,1622.0,128.11,60.13,1452.57,666.83,2886.62,80.3,63.0,54806.17,1575.0,71.48,61.01,45.07,45.98,3.79,10.85,Calcareous-clay_claystone,3
114,362,u1480,e,1,h,2,48.68,1559.15,128.31,60.07,1451.0,664.76,2882.67,80.25,54.42,53928.53,1546.76,72.0,61.1,45.1,46.54,3.78,10.77,Calcareous-clay_claystone,3
115,362,u1480,e,1,h,2,49.68,1486.27,128.5,60.01,1449.46,662.73,2878.77,80.2,46.43,53030.94,1523.54,70.7,61.0,46.5,47.08,3.78,10.69,Calcareous-clay_claystone,3
116,362,u1480,e,1,h,2,50.0,1419.53,128.69,59.95,1447.95,660.74,2874.92,80.15,39.02,52116.0,1502.52,70.81,61.17,46.99,47.24,3.62,10.04,Calcareous-clay_claystone,3
117,362,u1480,e,1,h,2,50.6,1373.0,128.88,59.89,1446.47,658.8,2871.12,80.1,31.0,51186.12,1480.0,71.62,61.05,46.79,48.1,3.77,10.56,Calcareous-clay_claystone,3
118,362,u1480,e,1,h,2,50.68,1355.42,129.06,59.83,1445.01,656.89,2867.38,80.05,27.22,50244.98,1474.93,75.2,63.3,46.3,48.58,3.77,10.51,Calcareous-clay_claystone,3
119,362,u1480,e,1,h,2,51.68,1360.77,129.23,59.77,1443.59,655.03,2863.68,80.01,23.01,49296.06,1469.64,74.6,62.8,45.7,49.03,3.77,10.48,Calcareous-clay_claystone,3
120,362,u1480,e,1,h,2,52.5,1377.05,129.4,59.71,1442.19,653.2,2860.03,79.96,19.89,48343.39,1469.01,76.13,63.95,46.31,50.25,3.46,10.77,Calcareous-clay_claystone,3
121,362,u1480,e,1,h,2,52.68,1386.4,129.56,59.65,1440.82,651.42,2856.43,79.91,17.75,47391.38,1471.19,73.3,63.2,47.6,49.87,3.76,10.46,Calcareous-clay_claystone,3
122,362,u1480,e,1,h,2,53.1,1381.0,129.71,59.59,1439.48,649.67,2852.89,79.87,18.0,46444.83,1479.0,69.64,62.69,46.87,50.25,3.76,10.49,Calcareous-clay_claystone,3
123,362,u1480,e,1,h,2,53.68,1359.65,129.87,59.53,1438.16,647.96,2849.39,79.82,15.66,45508.95,1477.78,70.8,61.8,47.5,50.6,3.75,10.53,Calcareous-clay_claystone,3
124,362,u1480,e,1,h,2,54.68,1343.53,130.01,59.47,1436.87,646.29,2845.94,79.77,15.26,44589.32,1480.31,77.8,66.2,48.4,50.93,3.75,10.59,Calcareous-clay_claystone,3
125,362,u1480,e,1,h,2,55.0,1358.78,130.15,59.42,1435.61,644.66,2842.53,79.73,15.04,43691.92,1481.88,89.86,68.47,48.36,51.6,3.99,12.29,Calcareous-clay_claystone,3
126,362,u1480,e,1,h,2,55.6,1423.0,130.29,59.36,1434.38,643.06,2839.18,79.68,15.0,42823.09,1480.0,86.74,67.6,48.61,51.52,3.74,10.77,Calcareous-clay_claystone,3
127,362,u1480,e,1,h,2,55.68,1535.86,130.42,59.3,1433.17,641.5,2835.87,79.63,14.83,41988.93,1482.43,76.1,64.8,47.5,51.77,3.74,10.87,Calcareous-clay_claystone,3
128,362,u1480,e,1,h,2,56.68,1654.9,130.54,59.24,1431.99,639.98,2832.61,79.59,14.77,41194.83,1481.77,74.0,64.1,48.5,52.0,3.74,10.99,Calcareous-clay_claystone,3
129,362,u1480,e,1,h,2,57.5,1718.18,130.66,59.19,1430.83,638.49,2829.39,79.54,14.73,40445.36,1480.85,85.01,69.82,50.84,51.77,2.71,8.83,Calcareous-clay_claystone,3
130,362,u1480,e,1,h,2,57.68,1650.09,130.78,59.13,1429.7,637.05,2826.22,79.5,14.7,39744.32,1479.99,80.0,70.9,56.6,52.39,3.73,11.24,Calcareous-clay_claystone,3
131,362,u1480,e,1,h,2,58.1,1418.0,130.89,59.07,1428.59,635.63,2823.1,79.45,14.0,39094.69,1480.0,67.75,64.89,53.88,52.55,3.73,11.36,Calcareous-clay_claystone,3
132,362,u1480,e,1,h,2,58.68,1034.32,131.0,59.02,1427.51,634.25,2820.02,79.41,14.68,38498.66,1479.21,67.7,61.2,49.9,52.68,3.73,11.49,Calcareous-clay_claystone,3
133,362,u1480,e,1,h,2,59.68,586.66,131.1,58.96,1426.46,632.91,2816.98,79.36,14.67,37957.63,1479.33,77.7,67.1,50.2,52.8,3.72,11.61,Calcareous-clay_claystone,3
