id,Exp,Site,Hole,Core,Type,Sect,Offset,value_1_gra,value_1_mad,value_2_mad,value_3_mad,value_4_mad,value_5_mad,value_6_mad,value_1_ms,value_1_ngr,value_1_pwl,value_1_rgb,value_2_rgb,value_3_rgb,value_1_rsc,value_2_rsc,value_3_rsc,lithology,cod_lit
211,362,u1480,e,1,h,2,102.68,1554.69,127.81,56.21,1405.68,615.4,2695.18,77.15,17.04,39722.39,1480.17,66.1,55.3,41.1,50.35,4.05,6.56,Calcareous-clay_claystone,3
212,362,u1480,e,1,h,2,103.1,1462.0,127.69,56.18,1405.89,615.83,2694.57,77.13,17.0,39416.18,1480.0,65.49,54.91,41.1,47.78,4.0,6.83,Calcareous-clay_claystone,3
213,362,u1480,e,1,h,2,103.68,1420.84,127.57,56.16,1406.1,616.26,2693.98,77.1,16.86,39063.48,1480.03,63.3,53.0,39.7,45.01,3.95,7.43,Calcareous-clay_claystone,3
214,362,u1480,e,1,h,2,104.68,1423.12,127.44,56.14,1406.32,616.7,2693.4,77.08,16.62,38670.25,1480.14,59.3,49.3,36.6,42.72,3.93,8.26,Calcareous-clay_claystone,3
215,362,u1480,e,1,h,2,105.0,1448.08,127.32,56.11,1406.54,617.15,2692.84,77.06,16.33,38242.45,1480.18,56.97,47.45,35.55,41.57,3.96,9.22,Calcareous-clay_claystone,3
216,362,u1480,e,1,h,2,105.6,1475.0,127.19,56.09,1406.77,617.61,2692.28,77.04,16.0,37786.01,1480.0,56.09,47.06,35.89,42.02,4.05,10.2,Calcareous-clay_claystone,3
217,362,u1480,e,1,h,2,105.68,1487.47,127.07,56.06,1407.0,618.07,2691.74,77.02,15.66,37306.9,1479.51,55.2,46.4,35.5,43.66,4.17,11.12,Calcareous-clay_claystone,3
218,362,u1480,e,1,h,2,106.68,1486.38,126.94,56.04,1407.24,618.54,2691.22,77.0,15.36,36811.06,1478.85,55.1,46.0,34.5,45.86,4.32,11.89,Calcareous-clay_claystone,3
219,362,u1480,e,1,h,2,107.5,1476.96,126.81,56.02,1407.49,619.02,2690.7,76.98,15.12,36304.45,1478.24,61.88,51.84,38.71,47.97,4.45,12.43,Calcareous-clay_claystone,3
220,362,u1480,e,1,h,2,107.68,1464.42,126.68,55.99,1407.74,619.5,2690.2,76.96,14.99,35793.01,1477.88,69.1,58.0,43.3,49.5,4.55,12.67,Calcareous-clay_claystone,3
221,362,u1480,e,1,h,2,108.1,1454.0,126.55,55.97,1407.99,619.99,2689.71,76.94,15.0,35282.69,1478.0,69.83,58.04,42.8,50.45,4.62,12.61,Calcareous-clay_claystone,3
222,362,u1480,e,1,h,2,108.68,1449.63,126.41,55.94,1408.26,620.49,2689.24,76.92,15.17,34779.45,1478.71,70.0,57.7,42.1,50.96,4.65,12.3,Calcareous-clay_claystone,3
223,362,u1480,e,1,h,2,109.68,1450.15,126.28,55.91,1408.52,620.99,2688.78,76.89,15.45,34289.24,1479.82,75.1,62.2,45.6,51.17,4.66,11.75,Calcareous-clay_claystone,3
224,362,u1480,e,1,h,2,110.0,1453.09,126.15,55.89,1408.79,621.5,2688.33,76.87,15.75,33818.0,1481.01,78.38,64.93,47.57,51.22,4.63,10.99,Calcareous-clay_claystone,3
225,362,u1480,e,1,h,2,110.6,1456.0,126.01,55.86,1409.07,622.01,2687.89,76.85,16.0,33370.67,1482.0,79.25,65.34,47.55,51.23,4.58,10.09,Calcareous-clay_claystone,3
